detector,seed,phase_definition,subset,unit,flight_class,phase,n,mean,median,p90,p95,p99
lstm_autoencoder,1,primary,calibration,all,mixed,descent,129376,10.00263687778114,0.8610081970691681,3.757375955581665,5.57271671295166,12.69490933418274
lstm_autoencoder,1,primary,official_test,11,3,climb,53678,0.3571447289544373,0.23269416391849518,0.5696006059646609,0.7558358550071698,1.9522549366950896
lstm_autoencoder,1,primary,official_test,11,3,cruise,86535,0.47734615587399437,0.20629331469535828,0.7618195533752451,1.0832587122917179,2.782481198310855
lstm_autoencoder,1,primary,official_test,11,3,descent,73093,1.7379045342444763,0.7959104180335999,3.666985416412354,5.43603353500366,14.209013595581089
lstm_autoencoder,1,primary,official_test,14,1,climb,12241,1.6241734729352881,0.4596993327140808,1.5682159662246704,3.092592239379883,23.92169036865243
lstm_autoencoder,1,primary,official_test,14,1,cruise,33377,0.8671729780096724,0.3977486491203308,1.8251346588134771,3.111259555816646,9.415649299621496
lstm_autoencoder,1,primary,official_test,14,1,descent,26650,3.77114499001465,1.7438765168190002,5.4322455406189,6.790678977966306,9.65071117401123
lstm_autoencoder,1,primary,official_test,15,2,climb,48789,0.7531142646280027,0.3349734842777252,0.8661665797233586,1.0773404359817504,3.274398603439339
lstm_autoencoder,1,primary,official_test,15,2,cruise,53466,0.7044134993944398,0.5820078253746033,1.069831132888794,1.3266478180885315,3.745386254787442
lstm_autoencoder,1,primary,official_test,15,2,descent,45284,24.986517222198223,1.3218757510185242,5.121877670288087,6.772022604942318,11.260900964736933
lstm_autoencoder,1,primary,official_test,all,mixed,climb,114708,0.6607735650517206,0.2902020215988159,0.7955771684646606,1.0671086490154262,4.1292161560058345
lstm_autoencoder,1,primary,official_test,all,mixed,cruise,173378,0.6224143446354673,0.3388376235961914,0.9965643763542184,1.508595716953277,4.255627994537371
lstm_autoencoder,1,primary,official_test,all,mixed,descent,145027,9.370800719834557,1.0487195253372192,4.659743595123292,6.307659912109374,12.196373386383055
lstm_autoencoder,1,alt_rate,train,2,3,climb,62603,0.36574392547668816,0.17174942791461945,0.8287417173385621,1.1404971599578828,2.0104568576812545
lstm_autoencoder,1,alt_rate,train,2,3,cruise,68374,0.36054920630852233,0.178761824965477,0.6020039856433873,0.8829553306102752,2.3578398442268416
lstm_autoencoder,1,alt_rate,train,2,3,descent,57886,1.9548216465360337,0.8878041207790375,4.016245126724243,5.920047163963318,14.985597801208517
lstm_autoencoder,1,alt_rate,train,5,3,climb,53461,0.37172343860273405,0.16461263597011566,0.681122899055481,0.9799861311912537,2.036100769042977
lstm_autoencoder,1,alt_rate,train,5,3,cruise,77061,0.3203097066313193,0.19493506848812103,0.7133650183677673,0.8822680115699768,1.5364365339279171
lstm_autoencoder,1,alt_rate,train,5,3,descent,58028,1.7293438233062548,0.8387416899204254,3.5693098545074466,4.971957445144652,11.528561697006216
lstm_autoencoder,1,alt_rate,train,10,3,climb,53315,0.29691291756786126,0.1288744956254959,0.6405629873275757,0.8809795856475827,1.7943528771400452
lstm_autoencoder,1,alt_rate,train,10,3,cruise,76877,0.22754021238457067,0.14408095180988312,0.4541832268238072,0.6135790944099425,1.3221291351318385
lstm_autoencoder,1,alt_rate,train,10,3,descent,57858,1.6764979315422988,0.7834202647209167,3.644406270980835,4.955050396919249,10.16340087890625
lstm_autoencoder,1,alt_rate,train,16,3,climb,53813,0.48523963946020715,0.3005348742008209,0.7845574140548708,0.9691193222999572,2.325749826431268
lstm_autoencoder,1,alt_rate,train,16,3,cruise,79402,0.3567470513226842,0.26461221277713776,0.6748807489871984,0.8250483363866804,1.484399372339249
lstm_autoencoder,1,alt_rate,train,16,3,descent,61404,2.023739977381064,0.8023287951946259,3.7138101339340217,4.948851633071898,11.259117145538335
lstm_autoencoder,1,alt_rate,train,all,mixed,climb,223192,0.3795453539381363,0.18105502426624298,0.7453560471534728,1.015763813257217,2.0344578766822816
lstm_autoencoder,1,alt_rate,train,all,mixed,cruise,301714,0.3153801812692398,0.196089506149292,0.6287897050380707,0.8188180595636366,1.5606547141075127
lstm_autoencoder,1,alt_rate,train,all,mixed,descent,235176,1.8487078447821264,0.8265579342842102,3.7301394939422607,5.1752073764801025,12.070054292678833
lstm_autoencoder,1,alt_rate,calibration,18,3,climb,59158,0.5056678251652031,0.3412107825279236,0.7245543479919434,0.9030818283557887,3.4223018836975108
lstm_autoencoder,1,alt_rate,calibration,18,3,cruise,71383,0.3478527491210952,0.2008270025253296,0.6986666798591614,0.9078830957412715,1.5962710618972724
lstm_autoencoder,1,alt_rate,calibration,18,3,descent,62748,2.1984652745306335,0.9280343949794769,3.6666972875595127,5.777322053909302,14.269472150802601
lstm_autoencoder,1,alt_rate,calibration,20,3,climb,52201,0.47535376615322905,0.23008838295936584,0.9960523843765259,1.3771241903305054,2.790050506591797
lstm_autoencoder,1,alt_rate,calibration,20,3,cruise,79401,0.4352847543602295,0.26471981406211853,0.8773614168167114,1.1121034622192383,2.095407009124756
lstm_autoencoder,1,alt_rate,calibration,20,3,descent,61752,19.03528864507009,0.9341679513454437,4.1709010124206545,6.056179809570305,16.630460624694802
lstm_autoencoder,1,alt_rate,calibration,all,mixed,climb,111359,0.4914577101813756,0.2974337935447693,0.8165263533592224,1.194818723201747,3.123530478477465
lstm_autoencoder,1,alt_rate,calibration,all,mixed,cruise,150784,0.3938933678073782,0.23490050435066223,0.8028537213802341,1.0218956768512726,1.9069082140922562
lstm_autoencoder,1,alt_rate,calibration,all,mixed,descent,124500,10.549529666318202,0.9311809241771698,3.9364835977554335,5.928271865844722,15.415435600280599
lstm_autoencoder,1,alt_rate,official_test,11,3,climb,58507,0.3414172954155407,0.21747836470603943,0.5441127419471741,0.7282380759716022,1.9340096163749714
lstm_autoencoder,1,alt_rate,official_test,11,3,cruise,83871,0.38996016868379585,0.21868611872196198,0.7136691212654114,0.9301599562168121,1.7726669549942087
lstm_autoencoder,1,alt_rate,official_test,11,3,descent,70928,1.900870875681652,0.8864731192588806,3.803408408164979,5.6096843957900955,14.837049064636204
lstm_autoencoder,1,alt_rate,official_test,14,1,climb,13993,1.5439115274240434,0.47597387433052063,1.823461437225342,2.9205471515655512,20.903315734863266
lstm_autoencoder,1,alt_rate,official_test,14,1,cruise,30506,0.7209335780399498,0.383421391248703,1.222826898097992,1.9835334122180939,8.950987768173238
lstm_autoencoder,1,alt_rate,official_test,14,1,descent,27769,3.8074615657095596,1.8755569458007812,5.444973278045654,6.824462413787841,10.226011543273914
lstm_autoencoder,1,alt_rate,official_test,15,2,climb,53843,0.7297821827590539,0.33948734402656555,0.8785065770149232,1.097888755798339,2.950141725540161
lstm_autoencoder,1,alt_rate,official_test,15,2,cruise,43303,0.5733414906561922,0.5791059136390686,0.9230218768119812,1.1571030497550967,1.4419228720665105
lstm_autoencoder,1,alt_rate,official_test,15,2,descent,50393,22.657397679626182,1.2528020143508911,4.989191436767579,6.6380600929260085,11.700134353637704
lstm_autoencoder,1,alt_rate,official_test,all,mixed,climb,126343,0.6401060428549062,0.2835763394832611,0.811404836177826,1.107435250282287,3.900398073196415
lstm_autoencoder,1,alt_rate,official_test,all,mixed,cruise,157680,0.5043541071109237,0.32338519394397736,0.8482678890228272,1.1574656367301923,2.702745432853691
lstm_autoencoder,1,alt_rate,official_test,all,mixed,descent,149090,9.27177282821074,1.1295021176338196,4.686562252044678,6.352690482139587,12.682801256179685
lstm_autoencoder,2,primary,train,2,3,climb,57051,0.32704472419998143,0.15248560905456543,0.6773534417152405,0.9333711564540863,1.984337568283081
lstm_autoencoder,2,primary,train,2,3,cruise,77394,0.39597555139372625,0.14477110654115677,0.6624992549419403,1.0892674505710602,2.7775871872901745
lstm_autoencoder,2,primary,train,2,3,descent,54418,1.7439917562336875,0.7686635255813599,3.5687268733978277,5.232947921752929,13.982303848266628
lstm_autoencoder,2,primary,train,5,3,climb,49075,0.34284246109147054,0.1326814591884613,0.5689963102340697,0.8379357457160937,2.1087645912170543
lstm_autoencoder,2,primary,train,5,3,cruise,86669,0.3325005568833377,0.1388799250125885,0.6421247959136962,1.0059855937957738,2.0660880947113003
lstm_autoencoder,2,primary,train,5,3,descent,52806,1.534406326646557,0.7350606620311737,3.1198019981384277,4.418778419494629,10.648501348495461
lstm_autoencoder,2,primary,train,10,3,climb,50427,0.2643086413423676,0.09433475881814957,0.5188632369041444,0.7499637484550473,1.8202407550811768
lstm_autoencoder,2,primary,train,10,3,cruise,83833,0.27689543278317985,0.11240910738706589,0.5138590097427369,0.7375377416610716,1.996314811706542
lstm_autoencoder,2,primary,train,10,3,descent,53790,1.4789862425663345,0.6915545761585236,3.1826234340667723,4.357821607589718,9.573038425445574
lstm_autoencoder,2,primary,train,16,3,climb,52689,0.3904891853984198,0.21361993253231049,0.5930176496505737,0.7454449653625487,2.2602109050750876
lstm_autoencoder,2,primary,train,16,3,cruise,84042,0.34928567043722764,0.21615362912416458,0.5526943445205689,0.7922439873218534,2.0775881075859037
lstm_autoencoder,2,primary,train,16,3,descent,57888,1.830524952681089,0.6739625930786133,3.1737348556518556,4.345889949798574,10.356696243286098
lstm_autoencoder,2,primary,train,all,mixed,climb,209242,0.33160645991161414,0.14528974145650864,0.5894150674343106,0.8283347189426417,2.027421474456787
lstm_autoencoder,2,primary,train,all,mixed,cruise,331938,0.3375065937629492,0.15176962316036224,0.583728128671646,0.89540809392929,2.171552031040193
lstm_autoencoder,2,primary,train,all,mixed,descent,218902,1.6511978068910695,0.7145346999168396,3.245492196083069,4.596643662452697,11.0263682937622
lstm_autoencoder,2,primary,calibration,18,3,climb,56332,0.4404441671400203,0.27982623875141144,0.5564786255359649,0.7816277563571927,3.3204062461853203
lstm_autoencoder,2,primary,calibration,18,3,cruise,78219,0.4362331280688708,0.1924598067998886,0.6469917774200439,0.9859791219234456,2.117044091224662
lstm_autoencoder,2,primary,calibration,18,3,descent,58738,1.952239794310064,0.8461309671401978,3.1901838541030907,5.237855839729298,12.709223022460927
lstm_autoencoder,2,primary,calibration,20,3,climb,53830,0.39444211091020615,0.21447762101888657,0.7393906772136688,1.0376242160797118,2.508856124877928
lstm_autoencoder,2,primary,calibration,20,3,cruise,68886,0.5376706469356382,0.1975729987025261,0.7234524786472321,1.1612944304943085,3.182195675373073
lstm_autoencoder,2,primary,calibration,20,3,descent,70638,16.32322514491729,0.71082404255867,3.1828934907913218,4.629963421821594,11.453033561706544
lstm_autoencoder,2,primary,calibration,all,mixed,climb,110162,0.4179655385126271,0.2484331801533699,0.6299459755420687,0.9464307457208633,2.947881925106047
lstm_autoencoder,2,primary,calibration,all,mixed,cruise,147105,0.48373406226319554,0.19485823810100555,0.6856426239013672,1.068519163131708,2.4947635841369227
lstm_autoencoder,2,primary,calibration,all,mixed,descent,129376,9.798653837070649,0.7619392275810242,3.186936378479004,4.840164303779602,12.104191303253174
lstm_autoencoder,2,primary,official_test,11,3,climb,53678,0.2988428109664977,0.16941094398498535,0.4803255647420884,0.6685810178518292,1.894990277290319
lstm_autoencoder,2,primary,official_test,11,3,cruise,86535,0.41679987227220777,0.1743534505367279,0.5899347305297853,0.9486931443214424,2.4722948169708254
lstm_autoencoder,2,primary,official_test,11,3,descent,73093,1.5351382482316753,0.657458484172821,3.132044267654419,4.803310394287103,13.279802780151407
lstm_autoencoder,2,primary,official_test,14,1,climb,12241,1.6591236029596619,0.5456045866012573,1.5508604049682617,3.1442511081695557,23.90279922485355
lstm_autoencoder,2,primary,official_test,14,1,cruise,33377,0.7780088315292548,0.34323635697364807,1.6172814607620247,2.681323003768917,9.000094871520968
lstm_autoencoder,2,primary,official_test,14,1,descent,26650,3.4441540323274724,1.4168241620063782,4.903038597106934,6.224489665031431,9.592268714904758
lstm_autoencoder,2,primary,official_test,15,2,climb,48789,0.6393798971592389,0.23629926145076752,0.6077135324478153,0.8486578345298766,3.138260974884079
lstm_autoencoder,2,primary,official_test,15,2,cruise,53466,0.594219813165987,0.4491371661424637,0.8488264083862305,1.0919213593006134,3.2389390468597408
lstm_autoencoder,2,primary,official_test,15,2,descent,45284,24.707743964135048,1.1316919922828674,4.4165852069854745,6.05248024463653,10.393625144958495
lstm_autoencoder,2,primary,official_test,all,mixed,climb,114708,0.588845784368928,0.21785997599363327,0.6649017930030823,0.9829217642545698,4.121938042640673
lstm_autoencoder,2,primary,official_test,all,mixed,cruise,173378,0.5410486581213308,0.29092784225940704,0.817563182115556,1.3103827476501464,3.908910617828403
lstm_autoencoder,2,primary,official_test,all,mixed,descent,145027,9.121474226257293,0.8621487021446228,4.032470798492431,5.621820259094234,11.59345527648925
lstm_autoencoder,2,alt_rate,train,2,3,climb,62603,0.31761590425987163,0.1449234038591385,0.6924855351448062,0.9398621797561644,1.8235391092300353
lstm_autoencoder,2,alt_rate,train,2,3,cruise,68374,0.31798390981908214,0.14389336109161377,0.4946802258491517,0.739660134911537,2.18603689908982
lstm_autoencoder,2,alt_rate,train,2,3,descent,57886,1.7721618952989209,0.8028499782085419,3.53244149684906,5.216725587844849,14.851895952224782
lstm_autoencoder,2,alt_rate,train,5,3,climb,53461,0.32789163821175493,0.12816910445690155,0.5609821677207947,0.8109332323074341,1.9417619705200286
lstm_autoencoder,2,alt_rate,train,5,3,cruise,77061,0.2474300363901852,0.13054625689983368,0.5455824732780457,0.7173799872398376,1.3246465921401975
lstm_autoencoder,2,alt_rate,train,5,3,descent,58028,1.5522114172947767,0.7558112144470215,3.0392977237701415,4.314058065414427,10.83268319129938
lstm_autoencoder,2,alt_rate,train,10,3,climb,53315,0.26241230142630256,0.09625522792339325,0.5247708201408386,0.7420779347419728,1.7608662962913515
lstm_autoencoder,2,alt_rate,train,10,3,cruise,76877,0.19841033182945922,0.10498806089162827,0.4202696502208711,0.5472173452377318,1.1861498594284097
lstm_autoencoder,2,alt_rate,train,10,3,descent,57858,1.5011274798736625,0.705381453037262,3.1206852674484256,4.296301150321955,10.128817949295048
lstm_autoencoder,2,alt_rate,train,16,3,climb,53813,0.38827661663407576,0.21190078556537628,0.589400124549866,0.7437127470970147,2.2720734691619664
lstm_autoencoder,2,alt_rate,train,16,3,cruise,79402,0.28160558195823465,0.20502111315727234,0.5018959641456605,0.6274887979030606,1.2990159761905726
lstm_autoencoder,2,alt_rate,train,16,3,descent,61404,1.8344114955958641,0.6889360547065735,3.147319722175599,4.339609766006469,11.068350486755484
lstm_autoencoder,2,alt_rate,train,all,mixed,climb,223192,0.3239272229573292,0.141155406832695,0.5906540751457214,0.8285510957241049,1.9309196627140013
lstm_autoencoder,2,alt_rate,train,all,mixed,cruise,301714,0.25992256038147077,0.1459239274263382,0.4960260301828385,0.6517101526260369,1.4060385978221888
lstm_autoencoder,2,alt_rate,train,all,mixed,descent,235176,1.6674640473524232,0.7351312339305878,3.190006971359253,4.546815872192383,11.524172067642212
lstm_autoencoder,2,alt_rate,calibration,18,3,climb,59158,0.4312495523735623,0.27465179562568665,0.5540849447250368,0.7599816352128964,3.199978649616248
lstm_autoencoder,2,alt_rate,calibration,18,3,cruise,71383,0.28956458337060476,0.17728567123413086,0.5279125928878785,0.7248007774353025,1.3584830260276792
lstm_autoencoder,2,alt_rate,calibration,18,3,descent,62748,2.0306883284228356,0.8665618300437927,3.1487628698349015,5.160065269470207,14.05144821166989
lstm_autoencoder,2,alt_rate,calibration,20,3,climb,52201,0.4084793616071472,0.22413954138755798,0.7684954404830933,1.0841846466064453,2.595444917678833
lstm_autoencoder,2,alt_rate,calibration,20,3,cruise,79401,0.3740982685234698,0.20974715054035187,0.7197974920272827,0.9050015807151794,1.872031807899475
lstm_autoencoder,2,alt_rate,calibration,20,3,descent,61752,18.7894152258629,0.8102326989173889,3.566742563247681,5.300280022621146,16.492330589294365
lstm_autoencoder,2,alt_rate,calibration,all,mixed,climb,111359,0.4205757251283676,0.2507762014865875,0.6356287717819213,0.9637034952640531,2.9191283988952623
lstm_autoencoder,2,alt_rate,calibration,all,mixed,cruise,150784,0.33407898234412076,0.19316210597753525,0.6531787216663362,0.8329742699861534,1.7258838176727451
lstm_autoencoder,2,alt_rate,calibration,all,mixed,descent,124500,10.343016869553107,0.8396835327148438,3.363650560379029,5.233394742012018,15.173285255431853
lstm_autoencoder,2,alt_rate,official_test,11,3,climb,58507,0.28627266942931545,0.15918898582458496,0.456365740299225,0.641259604692459,1.869008293151862
lstm_autoencoder,2,alt_rate,official_test,11,3,cruise,83871,0.32768537765228795,0.1814889907836914,0.5343332886695862,0.743560791015625,1.6565855622291568
lstm_autoencoder,2,alt_rate,official_test,11,3,descent,70928,1.6930502192752792,0.7291140258312225,3.2860512971878055,4.971679496765136,13.805130023956199
lstm_autoencoder,2,alt_rate,official_test,14,1,climb,13993,1.568598182173762,0.5496950745582581,1.8027727842330943,2.965241146087646,20.948020553588858
lstm_autoencoder,2,alt_rate,official_test,14,1,cruise,30506,0.6550494011496177,0.32542403042316437,1.0315005779266357,1.7989076972007751,8.664240598678607
lstm_autoencoder,2,alt_rate,official_test,14,1,descent,27769,3.4618209644092555,1.5245845317840576,4.907559871673584,6.2804817199707035,10.155533561706537
lstm_autoencoder,2,alt_rate,official_test,15,2,climb,53843,0.614616163833859,0.23972776532173157,0.6146512746810915,0.8728222429752341,2.8685982465744067
lstm_autoencoder,2,alt_rate,official_test,15,2,cruise,43303,0.47323114147364503,0.4447292983531952,0.7007337927818305,0.8771114647388459,1.2558195781707795
lstm_autoencoder,2,alt_rate,official_test,15,2,descent,50393,22.3889356413904,1.0611917972564697,4.282003116607666,5.907674884796141,10.894936408996585
lstm_autoencoder,2,alt_rate,official_test,all,mixed,climb,126343,0.5682240214556,0.21444649994373322,0.6704229235649111,1.0136493206024164,3.7874862241744998
lstm_autoencoder,2,alt_rate,official_test,all,mixed,cruise,157680,0.43099039484892526,0.2756091207265854,0.6597267210483553,0.9258776992559421,2.550881814956653
lstm_autoencoder,2,alt_rate,official_test,all,mixed,descent,149090,9.017785271245717,0.9339547455310822,4.057833766937257,5.666860008239742,12.172441883087144
