detector,seed,phase_definition,nominal_fpr,unit,cycle,flight_class,phase,rows,false_alarms,any_false_alarm,false_alarm_events,matched_fc
pca,-1,primary,0.01,14,9,1,climb,38,0,0,0,False
pca,-1,primary,0.01,14,9,1,cruise,47,0,0,0,False
pca,-1,primary,0.01,14,9,1,descent,1621,38,1,8,False
pca,-1,primary,0.01,14,10,1,overall,1706,38,1,7,False
pca,-1,primary,0.01,14,10,1,climb,38,0,0,0,False
pca,-1,primary,0.01,14,10,1,cruise,47,0,0,0,False
pca,-1,primary,0.01,14,10,1,descent,1621,38,1,7,False
pca,-1,primary,0.01,14,11,1,overall,2346,0,0,0,False
pca,-1,primary,0.01,14,11,1,climb,482,0,0,0,False
pca,-1,primary,0.01,14,11,1,cruise,1040,0,0,0,False
pca,-1,primary,0.01,14,11,1,descent,824,0,0,0,False
pca,-1,primary,0.01,14,12,1,overall,2641,201,1,19,False
pca,-1,primary,0.01,14,12,1,climb,1059,0,0,0,False
pca,-1,primary,0.01,14,12,1,cruise,390,0,0,0,False
pca,-1,primary,0.01,14,12,1,descent,1192,201,1,19,False
pca,-1,primary,0.01,14,13,1,overall,1303,39,1,21,False
pca,-1,primary,0.01,14,13,1,climb,87,0,0,0,False
pca,-1,primary,0.01,14,13,1,cruise,1069,20,1,16,False
pca,-1,primary,0.01,14,13,1,descent,147,19,1,5,False
pca,-1,primary,0.01,14,14,1,overall,2629,3,1,2,False
pca,-1,primary,0.01,14,14,1,climb,490,0,0,0,False
pca,-1,primary,0.01,14,14,1,cruise,1339,0,0,0,False
pca,-1,primary,0.01,14,14,1,descent,800,3,1,2,False
pca,-1,primary,0.01,14,15,1,overall,1930,6,1,4,False
pca,-1,primary,0.01,14,15,1,climb,486,0,0,0,False
pca,-1,primary,0.01,14,15,1,cruise,795,0,0,0,False
pca,-1,primary,0.01,14,15,1,descent,649,6,1,4,False
pca,-1,primary,0.01,14,16,1,overall,1528,19,1,4,False
pca,-1,primary,0.01,14,16,1,climb,435,0,0,0,False
pca,-1,primary,0.01,14,16,1,cruise,592,0,0,0,False
pca,-1,primary,0.01,14,16,1,descent,501,19,1,4,False
pca,-1,primary,0.01,14,17,1,overall,2641,218,1,14,False
pca,-1,primary,0.01,14,17,1,climb,1059,0,0,0,False
pca,-1,primary,0.01,14,17,1,cruise,390,0,0,0,False
pca,-1,primary,0.01,14,17,1,descent,1192,218,1,14,False
pca,-1,primary,0.01,14,18,1,overall,2629,3,1,2,False
pca,-1,primary,0.01,14,18,1,climb,490,0,0,0,False
pca,-1,primary,0.01,14,18,1,cruise,1339,0,0,0,False
pca,-1,primary,0.01,14,18,1,descent,800,3,1,2,False
pca,-1,primary,0.01,14,19,1,overall,1706,37,1,7,False
pca,-1,primary,0.01,14,19,1,climb,38,0,0,0,False
pca,-1,primary,0.01,14,19,1,cruise,47,0,0,0,False
pca,-1,primary,0.01,14,19,1,descent,1621,37,1,7,False
pca,-1,primary,0.01,14,20,1,overall,2629,3,1,2,False
pca,-1,primary,0.01,14,20,1,climb,490,0,0,0,False
pca,-1,primary,0.01,14,20,1,cruise,1339,0,0,0,False
pca,-1,primary,0.01,14,20,1,descent,800,3,1,2,False
pca,-1,primary,0.01,14,21,1,overall,1706,37,1,7,False
pca,-1,primary,0.01,14,21,1,climb,38,0,0,0,False
pca,-1,primary,0.01,14,21,1,cruise,47,0,0,0,False
pca,-1,primary,0.01,14,21,1,descent,1621,37,1,7,False
pca,-1,primary,0.01,14,22,1,overall,1887,23,1,16,False
pca,-1,primary,0.01,14,22,1,climb,227,1,1,1,False
pca,-1,primary,0.01,14,22,1,cruise,1396,21,1,14,False
pca,-1,primary,0.01,14,22,1,descent,264,1,1,1,False
pca,-1,primary,0.01,14,23,1,overall,2629,3,1,2,False
pca,-1,primary,0.01,14,23,1,climb,490,0,0,0,False
pca,-1,primary,0.01,14,23,1,cruise,1339,0,0,0,False
pca,-1,primary,0.01,14,23,1,descent,800,3,1,2,False
pca,-1,primary,0.01,14,24,1,overall,2641,221,1,13,False
pca,-1,primary,0.01,14,24,1,climb,1059,0,0,0,False
pca,-1,primary,0.01,14,24,1,cruise,390,0,0,0,False
pca,-1,primary,0.01,14,24,1,descent,1192,221,1,13,False
pca,-1,primary,0.01,14,25,1,overall,2551,8,1,4,False
pca,-1,primary,0.01,14,25,1,climb,79,0,0,0,False
pca,-1,primary,0.01,14,25,1,cruise,2364,4,1,2,False
pca,-1,primary,0.01,14,25,1,descent,108,4,1,2,False
pca,-1,primary,0.01,14,26,1,overall,2034,43,1,9,False
pca,-1,primary,0.01,14,26,1,climb,135,29,1,5,False
pca,-1,primary,0.01,14,26,1,cruise,84,0,0,0,False
pca,-1,primary,0.01,14,26,1,descent,1815,14,1,4,False
pca,-1,primary,0.01,14,27,1,overall,1887,23,1,16,False
pca,-1,primary,0.01,14,27,1,climb,227,1,1,1,False
pca,-1,primary,0.01,14,27,1,cruise,1396,21,1,14,False
pca,-1,primary,0.01,14,27,1,descent,264,1,1,1,False
pca,-1,primary,0.01,14,28,1,overall,2629,4,1,2,False
pca,-1,primary,0.01,14,28,1,climb,490,0,0,0,False
pca,-1,primary,0.01,14,28,1,cruise,1339,0,0,0,False
pca,-1,primary,0.01,14,28,1,descent,800,4,1,2,False
pca,-1,primary,0.01,14,29,1,overall,1887,24,1,16,False
pca,-1,primary,0.01,14,29,1,climb,227,2,1,2,False
pca,-1,primary,0.01,14,29,1,cruise,1396,21,1,13,False
pca,-1,primary,0.01,14,29,1,descent,264,1,1,1,False
pca,-1,primary,0.01,14,30,1,overall,1528,19,1,4,False
pca,-1,primary,0.01,14,30,1,climb,435,0,0,0,False
pca,-1,primary,0.01,14,30,1,cruise,592,0,0,0,False
pca,-1,primary,0.01,14,30,1,descent,501,19,1,4,False
pca,-1,primary,0.01,14,31,1,overall,2629,4,1,2,False
pca,-1,primary,0.01,14,31,1,climb,490,0,0,0,False
pca,-1,primary,0.01,14,31,1,cruise,1339,0,0,0,False
pca,-1,primary,0.01,14,31,1,descent,800,4,1,2,False
pca,-1,primary,0.01,14,32,1,overall,1006,109,1,23,False
pca,-1,primary,0.01,14,32,1,climb,262,0,0,0,False
pca,-1,primary,0.01,14,32,1,cruise,356,6,1,3,False
pca,-1,primary,0.01,14,32,1,descent,388,103,1,20,False
pca,-1,primary,0.01,14,33,1,overall,1528,19,1,4,False
pca,-1,primary,0.01,14,33,1,climb,435,0,0,0,False
pca,-1,primary,0.01,14,33,1,cruise,592,0,0,0,False
pca,-1,primary,0.01,14,33,1,descent,501,19,1,4,False
pca,-1,primary,0.01,14,34,1,overall,1944,17,1,10,False
pca,-1,primary,0.01,14,34,1,climb,142,0,0,0,False
pca,-1,primary,0.01,14,34,1,cruise,1554,9,1,6,False
pca,-1,primary,0.01,14,34,1,descent,248,8,1,4,False
pca,-1,primary,0.01,14,35,1,overall,1706,36,1,7,False
pca,-1,primary,0.01,14,35,1,climb,38,0,0,0,False
pca,-1,primary,0.01,14,35,1,cruise,47,0,0,0,False
pca,-1,primary,0.01,14,35,1,descent,1621,36,1,7,False
pca,-1,primary,0.01,15,1,2,overall,2669,16,1,13,False
pca,-1,primary,0.01,15,1,2,climb,625,0,0,0,False
pca,-1,primary,0.01,15,1,2,cruise,752,0,0,0,False
pca,-1,primary,0.01,15,1,2,descent,1292,16,1,13,False
pca,-1,primary,0.01,15,2,2,overall,7711,5,1,2,False
pca,-1,primary,0.01,15,2,2,climb,2028,0,0,0,False
pca,-1,primary,0.01,15,2,2,cruise,3298,0,0,0,False
pca,-1,primary,0.01,15,2,2,descent,2385,5,1,2,False
pca,-1,primary,0.01,15,3,2,overall,5503,125,1,32,False
pca,-1,primary,0.01,15,3,2,climb,3519,0,0,0,False
pca,-1,primary,0.01,15,3,2,cruise,722,2,1,2,False
pca,-1,primary,0.01,15,3,2,descent,1262,123,1,30,False
pca,-1,primary,0.01,15,4,2,overall,6372,6,1,5,False
pca,-1,primary,0.01,15,4,2,climb,2754,1,1,1,False
pca,-1,primary,0.01,15,4,2,cruise,2405,0,0,0,False
pca,-1,primary,0.01,15,4,2,descent,1213,5,1,4,False
pca,-1,primary,0.01,15,5,2,overall,6075,9,1,1,False
pca,-1,primary,0.01,15,5,2,climb,1642,0,0,0,False
pca,-1,primary,0.01,15,5,2,cruise,2509,0,0,0,False
pca,-1,primary,0.01,15,5,2,descent,1924,9,1,1,False
pca,-1,primary,0.01,15,6,2,overall,9157,158,1,19,False
pca,-1,primary,0.01,15,6,2,climb,3584,0,0,0,False
pca,-1,primary,0.01,15,6,2,cruise,2702,61,1,11,False
pca,-1,primary,0.01,15,6,2,descent,2871,97,1,8,False
pca,-1,primary,0.01,15,7,2,overall,5892,82,1,12,False
pca,-1,primary,0.01,15,7,2,climb,2990,53,1,6,False
pca,-1,primary,0.01,15,7,2,cruise,2120,2,1,2,False
pca,-1,primary,0.01,15,7,2,descent,782,27,1,4,False
pca,-1,primary,0.01,15,8,2,overall,4015,4,1,3,False
pca,-1,primary,0.01,15,8,2,climb,748,0,0,0,False
pca,-1,primary,0.01,15,8,2,cruise,1371,0,0,0,False
pca,-1,primary,0.01,15,8,2,descent,1896,4,1,3,False
pca,-1,primary,0.01,15,9,2,overall,8714,250,1,64,False
pca,-1,primary,0.01,15,9,2,climb,2650,0,0,0,False
pca,-1,primary,0.01,15,9,2,cruise,4542,47,1,24,False
pca,-1,primary,0.01,15,9,2,descent,1522,203,1,40,False
pca,-1,primary,0.01,15,10,2,overall,5218,168,1,31,False
pca,-1,primary,0.01,15,10,2,climb,2439,0,0,0,False
pca,-1,primary,0.01,15,10,2,cruise,1376,0,0,0,False
pca,-1,primary,0.01,15,10,2,descent,1403,168,1,31,False
pca,-1,primary,0.01,15,11,2,overall,6001,75,1,17,False
pca,-1,primary,0.01,15,11,2,climb,2203,0,0,0,False
pca,-1,primary,0.01,15,11,2,cruise,2046,0,0,0,False
pca,-1,primary,0.01,15,11,2,descent,1752,75,1,17,False
pca,-1,primary,0.01,15,12,2,overall,8363,13,1,10,False
pca,-1,primary,0.01,15,12,2,climb,1990,0,0,0,False
pca,-1,primary,0.01,15,12,2,cruise,3014,0,0,0,False
pca,-1,primary,0.01,15,12,2,descent,3359,13,1,10,False
pca,-1,primary,0.01,15,13,2,overall,5761,21,1,9,False
pca,-1,primary,0.01,15,13,2,climb,1671,0,0,0,False
pca,-1,primary,0.01,15,13,2,cruise,2573,1,1,1,False
pca,-1,primary,0.01,15,13,2,descent,1517,20,1,8,False
pca,-1,primary,0.01,15,14,2,overall,6942,17,1,6,False
pca,-1,primary,0.01,15,14,2,climb,2058,0,0,0,False
pca,-1,primary,0.01,15,14,2,cruise,3278,0,0,0,False
pca,-1,primary,0.01,15,14,2,descent,1606,17,1,6,False
pca,-1,primary,0.01,15,15,2,overall,8154,64,1,16,False
pca,-1,primary,0.01,15,15,2,climb,2033,0,0,0,False
pca,-1,primary,0.01,15,15,2,cruise,2970,45,1,14,False
pca,-1,primary,0.01,15,15,2,descent,3151,19,1,2,False
pca,-1,primary,0.01,15,16,2,overall,5218,188,1,33,False
pca,-1,primary,0.01,15,16,2,climb,2439,0,0,0,False
pca,-1,primary,0.01,15,16,2,cruise,1376,0,0,0,False
pca,-1,primary,0.01,15,16,2,descent,1403,188,1,33,False
pca,-1,primary,0.01,15,17,2,overall,5804,218,1,32,False
pca,-1,primary,0.01,15,17,2,climb,1845,0,0,0,False
pca,-1,primary,0.01,15,17,2,cruise,2329,0,0,0,False
pca,-1,primary,0.01,15,17,2,descent,1630,218,1,32,False
pca,-1,primary,0.01,15,18,2,overall,8154,61,1,21,False
pca,-1,primary,0.01,15,18,2,climb,2033,0,0,0,False
pca,-1,primary,0.01,15,18,2,cruise,2970,43,1,18,False
pca,-1,primary,0.01,15,18,2,descent,3151,18,1,3,False
pca,-1,primary,0.01,15,19,2,overall,6782,291,1,74,False
pca,-1,primary,0.01,15,19,2,climb,2887,0,0,0,False
pca,-1,primary,0.01,15,19,2,cruise,1196,25,1,17,False
pca,-1,primary,0.01,15,19,2,descent,2699,266,1,57,False
pca,-1,primary,0.01,15,20,2,overall,6265,4,1,3,False
pca,-1,primary,0.01,15,20,2,climb,1256,0,0,0,False
pca,-1,primary,0.01,15,20,2,cruise,2569,1,1,1,False
pca,-1,primary,0.01,15,20,2,descent,2440,3,1,2,False
pca,-1,primary,0.01,15,21,2,overall,6381,65,1,13,False
pca,-1,primary,0.01,15,21,2,climb,1264,0,0,0,False
pca,-1,primary,0.01,15,21,2,cruise,2088,0,0,0,False
pca,-1,primary,0.01,15,21,2,descent,3029,65,1,13,False
pca,-1,primary,0.01,15,22,2,overall,5501,79,1,12,False
pca,-1,primary,0.01,15,22,2,climb,2343,1,1,1,False
pca,-1,primary,0.01,15,22,2,cruise,1857,0,0,0,False
pca,-1,primary,0.01,15,22,2,descent,1301,78,1,11,False
pca,-1,primary,0.01,15,23,2,overall,6887,23,1,14,False
pca,-1,primary,0.01,15,23,2,climb,1788,0,0,0,False
pca,-1,primary,0.01,15,23,2,cruise,3403,0,0,0,False
pca,-1,primary,0.01,15,23,2,descent,1696,23,1,14,False
pca,-1,primary,0.02,11,1,3,overall,11007,152,1,51,True
pca,-1,primary,0.02,11,1,3,climb,2506,0,0,0,True
pca,-1,primary,0.02,11,1,3,cruise,4386,46,1,20,True
pca,-1,primary,0.02,11,1,3,descent,4115,106,1,31,True
pca,-1,primary,0.02,11,2,3,overall,17636,561,1,73,True
pca,-1,primary,0.02,11,2,3,climb,3612,0,0,0,True
pca,-1,primary,0.02,11,2,3,cruise,10521,56,1,15,True
pca,-1,primary,0.02,11,2,3,descent,3503,505,1,58,True
pca,-1,primary,0.02,11,3,3,overall,9831,581,1,113,True
pca,-1,primary,0.02,11,3,3,climb,2031,0,0,0,True
pca,-1,primary,0.02,11,3,3,cruise,3448,43,1,24,True
pca,-1,primary,0.02,11,3,3,descent,4352,538,1,89,True
pca,-1,primary,0.02,11,4,3,overall,13140,167,1,33,True
pca,-1,primary,0.02,11,4,3,climb,2902,0,0,0,True
pca,-1,primary,0.02,11,4,3,cruise,7069,1,1,1,True
pca,-1,primary,0.02,11,4,3,descent,3169,166,1,32,True
pca,-1,primary,0.02,11,5,3,overall,13751,281,1,56,True
pca,-1,primary,0.02,11,5,3,climb,2138,0,0,0,True
pca,-1,primary,0.02,11,5,3,cruise,6376,26,1,7,True
pca,-1,primary,0.02,11,5,3,descent,5237,255,1,49,True
pca,-1,primary,0.02,11,6,3,overall,11689,463,1,128,True
pca,-1,primary,0.02,11,6,3,climb,2583,1,1,1,True
pca,-1,primary,0.02,11,6,3,cruise,5477,94,1,41,True
pca,-1,primary,0.02,11,6,3,descent,3629,368,1,86,True
pca,-1,primary,0.02,11,7,3,overall,11007,160,1,47,True
pca,-1,primary,0.02,11,7,3,climb,2506,0,0,0,True
pca,-1,primary,0.02,11,7,3,cruise,4386,50,1,18,True
pca,-1,primary,0.02,11,7,3,descent,4115,110,1,29,True
pca,-1,primary,0.02,11,8,3,overall,8826,373,1,37,True
pca,-1,primary,0.02,11,8,3,climb,4368,55,1,2,True
pca,-1,primary,0.02,11,8,3,cruise,2947,131,1,6,True
pca,-1,primary,0.02,11,8,3,descent,1511,187,1,29,True
pca,-1,primary,0.02,11,9,3,overall,8928,271,1,63,True
pca,-1,primary,0.02,11,9,3,climb,2151,31,1,9,True
pca,-1,primary,0.02,11,9,3,cruise,4055,18,1,8,True
pca,-1,primary,0.02,11,9,3,descent,2722,222,1,46,True
pca,-1,primary,0.02,11,10,3,overall,13940,64,1,27,True
pca,-1,primary,0.02,11,10,3,climb,3800,0,0,0,True
pca,-1,primary,0.02,11,10,3,cruise,6079,4,1,3,True
pca,-1,primary,0.02,11,10,3,descent,4061,60,1,24,True
pca,-1,primary,0.02,11,11,3,overall,13751,251,1,53,True
pca,-1,primary,0.02,11,11,3,climb,2138,0,0,0,True
pca,-1,primary,0.02,11,11,3,cruise,6376,32,1,7,True
pca,-1,primary,0.02,11,11,3,descent,5237,219,1,46,True
pca,-1,primary,0.02,11,12,3,overall,14346,135,1,42,True
pca,-1,primary,0.02,11,12,3,climb,3405,2,1,1,True
pca,-1,primary,0.02,11,12,3,cruise,2752,29,1,11,True
pca,-1,primary,0.02,11,12,3,descent,8189,104,1,30,True
pca,-1,primary,0.02,11,13,3,overall,10704,189,1,58,True
pca,-1,primary,0.02,11,13,3,climb,2712,0,0,0,True
pca,-1,primary,0.02,11,13,3,cruise,4440,36,1,12,True
pca,-1,primary,0.02,11,13,3,descent,3552,153,1,46,True
pca,-1,primary,0.02,11,14,3,overall,11573,206,1,50,True
pca,-1,primary,0.02,11,14,3,climb,3378,0,0,0,True
pca,-1,primary,0.02,11,14,3,cruise,2869,7,1,5,True
pca,-1,primary,0.02,11,14,3,descent,5326,199,1,45,True
pca,-1,primary,0.02,11,15,3,overall,7701,198,1,119,True
pca,-1,primary,0.02,11,15,3,climb,2139,6,1,2,True
pca,-1,primary,0.02,11,15,3,cruise,1849,0,0,0,True
pca,-1,primary,0.02,11,15,3,descent,3713,192,1,117,True
pca,-1,primary,0.02,11,16,3,overall,11457,180,1,43,True
pca,-1,primary,0.02,11,16,3,climb,3291,0,0,0,True
pca,-1,primary,0.02,11,16,3,cruise,5172,2,1,2,True
pca,-1,primary,0.02,11,16,3,descent,2994,178,1,41,True
pca,-1,primary,0.02,11,17,3,overall,11457,172,1,33,True
pca,-1,primary,0.02,11,17,3,climb,3291,0,0,0,True
pca,-1,primary,0.02,11,17,3,cruise,5172,2,1,2,True
pca,-1,primary,0.02,11,17,3,descent,2994,170,1,31,True
pca,-1,primary,0.02,11,18,3,overall,12562,584,1,97,True
pca,-1,primary,0.02,11,18,3,climb,4727,0,0,0,True
pca,-1,primary,0.02,11,18,3,cruise,3161,32,1,8,True
pca,-1,primary,0.02,11,18,3,descent,4674,552,1,89,True
pca,-1,primary,0.02,14,1,1,overall,2551,18,1,8,False
pca,-1,primary,0.02,14,1,1,climb,79,0,0,0,False
pca,-1,primary,0.02,14,1,1,cruise,2364,11,1,6,False
pca,-1,primary,0.02,14,1,1,descent,108,7,1,2,False
pca,-1,primary,0.02,14,2,1,overall,1528,56,1,17,False
pca,-1,primary,0.02,14,2,1,climb,435,0,0,0,False
pca,-1,primary,0.02,14,2,1,cruise,592,2,1,2,False
pca,-1,primary,0.02,14,2,1,descent,501,54,1,15,False
pca,-1,primary,0.02,14,3,1,overall,1887,206,1,86,False
pca,-1,primary,0.02,14,3,1,climb,227,57,1,5,False
pca,-1,primary,0.02,14,3,1,cruise,1396,61,1,24,False
pca,-1,primary,0.02,14,3,1,descent,264,88,1,58,False
pca,-1,primary,0.02,14,4,1,overall,1303,101,1,48,False
pca,-1,primary,0.02,14,4,1,climb,87,5,1,2,False
pca,-1,primary,0.02,14,4,1,cruise,1069,62,1,36,False
pca,-1,primary,0.02,14,4,1,descent,147,34,1,10,False
pca,-1,primary,0.02,14,5,1,overall,2641,255,1,8,False
pca,-1,primary,0.02,14,5,1,climb,1059,0,0,0,False
pca,-1,primary,0.02,14,5,1,cruise,390,0,0,0,False
pca,-1,primary,0.02,14,5,1,descent,1192,255,1,8,False
pca,-1,primary,0.02,14,6,1,overall,2918,25,1,12,False
pca,-1,primary,0.02,14,6,1,climb,222,0,0,0,False
pca,-1,primary,0.02,14,6,1,cruise,1468,11,1,8,False
pca,-1,primary,0.02,14,6,1,descent,1228,14,1,4,False
pca,-1,primary,0.02,14,7,1,overall,1303,101,1,48,False
pca,-1,primary,0.02,14,7,1,climb,87,4,1,2,False
pca,-1,primary,0.02,14,7,1,cruise,1069,63,1,36,False
pca,-1,primary,0.02,14,7,1,descent,147,34,1,10,False
pca,-1,primary,0.02,14,8,1,overall,2551,19,1,9,False
pca,-1,primary,0.02,14,8,1,climb,79,0,0,0,False
pca,-1,primary,0.02,14,8,1,cruise,2364,11,1,6,False
pca,-1,primary,0.02,14,8,1,descent,108,8,1,3,False
pca,-1,primary,0.02,14,9,1,overall,1706,47,1,7,False
pca,-1,primary,0.02,14,9,1,climb,38,0,0,0,False
pca,-1,primary,0.02,14,9,1,cruise,47,0,0,0,False
pca,-1,primary,0.02,14,9,1,descent,1621,47,1,7,False
pca,-1,primary,0.02,14,10,1,overall,1706,47,1,7,False
pca,-1,primary,0.02,14,10,1,climb,38,0,0,0,False
pca,-1,primary,0.02,14,10,1,cruise,47,0,0,0,False
pca,-1,primary,0.02,14,10,1,descent,1621,47,1,7,False
pca,-1,primary,0.02,14,11,1,overall,2346,0,0,0,False
pca,-1,primary,0.02,14,11,1,climb,482,0,0,0,False
pca,-1,primary,0.02,14,11,1,cruise,1040,0,0,0,False
pca,-1,primary,0.02,14,11,1,descent,824,0,0,0,False
pca,-1,primary,0.02,14,12,1,overall,2641,255,1,8,False
pca,-1,primary,0.02,14,12,1,climb,1059,0,0,0,False
pca,-1,primary,0.02,14,12,1,cruise,390,0,0,0,False
pca,-1,primary,0.02,14,12,1,descent,1192,255,1,8,False
pca,-1,primary,0.02,14,13,1,overall,1303,104,1,49,False
pca,-1,primary,0.02,14,13,1,climb,87,5,1,2,False
pca,-1,primary,0.02,14,13,1,cruise,1069,64,1,36,False
pca,-1,primary,0.02,14,13,1,descent,147,35,1,11,False
pca,-1,primary,0.02,14,14,1,overall,2629,10,1,5,False
pca,-1,primary,0.02,14,14,1,climb,490,0,0,0,False
pca,-1,primary,0.02,14,14,1,cruise,1339,1,1,1,False
pca,-1,primary,0.02,14,14,1,descent,800,9,1,4,False
pca,-1,primary,0.02,14,15,1,overall,1930,13,1,4,False
pca,-1,primary,0.02,14,15,1,climb,486,0,0,0,False
pca,-1,primary,0.02,14,15,1,cruise,795,1,1,1,False
pca,-1,primary,0.02,14,15,1,descent,649,12,1,3,False
pca,-1,primary,0.02,14,16,1,overall,1528,57,1,18,False
pca,-1,primary,0.02,14,16,1,climb,435,0,0,0,False
pca,-1,primary,0.02,14,16,1,cruise,592,2,1,2,False
pca,-1,primary,0.02,14,16,1,descent,501,55,1,16,False
pca,-1,primary,0.02,14,17,1,overall,2641,257,1,8,False
pca,-1,primary,0.02,14,17,1,climb,1059,0,0,0,False
pca,-1,primary,0.02,14,17,1,cruise,390,0,0,0,False
pca,-1,primary,0.02,14,17,1,descent,1192,257,1,8,False
pca,-1,primary,0.02,14,18,1,overall,2629,10,1,5,False
pca,-1,primary,0.02,14,18,1,climb,490,0,0,0,False
pca,-1,primary,0.02,14,18,1,cruise,1339,1,1,1,False
pca,-1,primary,0.02,14,18,1,descent,800,9,1,4,False
pca,-1,primary,0.02,14,19,1,overall,1706,47,1,7,False
pca,-1,primary,0.02,14,19,1,climb,38,0,0,0,False
pca,-1,primary,0.02,14,19,1,cruise,47,0,0,0,False
pca,-1,primary,0.02,14,19,1,descent,1621,47,1,7,False
pca,-1,primary,0.02,14,20,1,overall,2629,10,1,5,False
pca,-1,primary,0.02,14,20,1,climb,490,0,0,0,False
pca,-1,primary,0.02,14,20,1,cruise,1339,1,1,1,False
pca,-1,primary,0.02,14,20,1,descent,800,9,1,4,False
pca,-1,primary,0.02,14,21,1,overall,1706,48,1,8,False
pca,-1,primary,0.02,14,21,1,climb,38,0,0,0,False
pca,-1,primary,0.02,14,21,1,cruise,47,0,0,0,False
pca,-1,primary,0.02,14,21,1,descent,1621,48,1,8,False
pca,-1,primary,0.02,14,22,1,overall,1887,144,1,58,False
pca,-1,primary,0.02,14,22,1,climb,227,52,1,5,False
pca,-1,primary,0.02,14,22,1,cruise,1396,59,1,26,False
pca,-1,primary,0.02,14,22,1,descent,264,33,1,29,False
pca,-1,primary,0.02,14,23,1,overall,2629,10,1,5,False
pca,-1,primary,0.02,14,23,1,climb,490,0,0,0,False
pca,-1,primary,0.02,14,23,1,cruise,1339,1,1,1,False
pca,-1,primary,0.02,14,23,1,descent,800,9,1,4,False
pca,-1,primary,0.02,14,24,1,overall,2641,259,1,8,False
pca,-1,primary,0.02,14,24,1,climb,1059,0,0,0,False
pca,-1,primary,0.02,14,24,1,cruise,390,0,0,0,False
pca,-1,primary,0.02,14,24,1,descent,1192,259,1,8,False
pca,-1,primary,0.02,14,25,1,overall,2551,19,1,7,False
pca,-1,primary,0.02,14,25,1,climb,79,0,0,0,False
pca,-1,primary,0.02,14,25,1,cruise,2364,12,1,5,False
pca,-1,primary,0.02,14,25,1,descent,108,7,1,2,False
pca,-1,primary,0.02,14,26,1,overall,2034,61,1,10,False
pca,-1,primary,0.02,14,26,1,climb,135,41,1,4,False
pca,-1,primary,0.02,14,26,1,cruise,84,0,0,0,False
pca,-1,primary,0.02,14,26,1,descent,1815,20,1,6,False
pca,-1,primary,0.02,14,27,1,overall,1887,132,1,55,False
pca,-1,primary,0.02,14,27,1,climb,227,45,1,5,False
pca,-1,primary,0.02,14,27,1,cruise,1396,58,1,24,False
pca,-1,primary,0.02,14,27,1,descent,264,29,1,26,False
pca,-1,primary,0.02,14,28,1,overall,2629,11,1,6,False
pca,-1,primary,0.02,14,28,1,climb,490,0,0,0,False
pca,-1,primary,0.02,14,28,1,cruise,1339,2,1,2,False
pca,-1,primary,0.02,14,28,1,descent,800,9,1,4,False
pca,-1,primary,0.02,14,29,1,overall,1887,148,1,53,False
pca,-1,primary,0.02,14,29,1,climb,227,57,1,3,False
pca,-1,primary,0.02,14,29,1,cruise,1396,62,1,27,False
pca,-1,primary,0.02,14,29,1,descent,264,29,1,25,False
pca,-1,primary,0.02,14,30,1,overall,1528,60,1,20,False
pca,-1,primary,0.02,14,30,1,climb,435,0,0,0,False
pca,-1,primary,0.02,14,30,1,cruise,592,3,1,3,False
pca,-1,primary,0.02,14,30,1,descent,501,57,1,17,False
pca,-1,primary,0.02,14,31,1,overall,2629,12,1,6,False
pca,-1,primary,0.02,14,31,1,climb,490,0,0,0,False
pca,-1,primary,0.02,14,31,1,cruise,1339,2,1,2,False
pca,-1,primary,0.02,14,31,1,descent,800,10,1,4,False
pca,-1,primary,0.02,14,32,1,overall,1006,237,1,36,False
pca,-1,primary,0.02,14,32,1,climb,262,6,1,2,False
pca,-1,primary,0.02,14,32,1,cruise,356,22,1,12,False
pca,-1,primary,0.02,14,32,1,descent,388,209,1,23,False
pca,-1,primary,0.02,14,33,1,overall,1528,56,1,17,False
pca,-1,primary,0.02,14,33,1,climb,435,0,0,0,False
pca,-1,primary,0.02,14,33,1,cruise,592,3,1,3,False
pca,-1,primary,0.02,14,33,1,descent,501,53,1,14,False
pca,-1,primary,0.02,14,34,1,overall,1944,40,1,19,False
pca,-1,primary,0.02,14,34,1,climb,142,0,0,0,False
pca,-1,primary,0.02,14,34,1,cruise,1554,21,1,11,False
pca,-1,primary,0.02,14,34,1,descent,248,19,1,8,False
pca,-1,primary,0.02,14,35,1,overall,1706,48,1,10,False
pca,-1,primary,0.02,14,35,1,climb,38,0,0,0,False
pca,-1,primary,0.02,14,35,1,cruise,47,0,0,0,False
pca,-1,primary,0.02,14,35,1,descent,1621,48,1,10,False
pca,-1,primary,0.02,15,1,2,overall,2669,43,1,20,False
pca,-1,primary,0.02,15,1,2,climb,625,0,0,0,False
pca,-1,primary,0.02,15,1,2,cruise,752,1,1,1,False
pca,-1,primary,0.02,15,1,2,descent,1292,42,1,19,False
pca,-1,primary,0.02,15,2,2,overall,7711,12,1,6,False
pca,-1,primary,0.02,15,2,2,climb,2028,0,0,0,False
pca,-1,primary,0.02,15,2,2,cruise,3298,0,0,0,False
pca,-1,primary,0.02,15,2,2,descent,2385,12,1,6,False
pca,-1,primary,0.02,15,3,2,overall,5503,245,1,50,False
pca,-1,primary,0.02,15,3,2,climb,3519,0,0,0,False
pca,-1,primary,0.02,15,3,2,cruise,722,5,1,3,False
pca,-1,primary,0.02,15,3,2,descent,1262,240,1,47,False
