detector,seed,phase_definition,nominal_fpr,unit,flight_class,calibration_phase,test_phase,n,false_alarms,false_alarm_rate,threshold,matched_fc
isolation_forest,1,primary,0.02,15,2,cruise,climb,48789,489,0.010022751029945275,0.4412157699028381,False
isolation_forest,1,primary,0.02,15,2,cruise,cruise,53466,937,0.017525156174017134,0.4412157699028381,False
isolation_forest,1,primary,0.02,15,2,cruise,descent,45284,12283,0.27124370638636164,0.4412157699028381,False
isolation_forest,1,primary,0.02,all,mixed,cruise,climb,114708,1582,0.013791540258743941,0.4412157699028381,False
isolation_forest,1,primary,0.02,all,mixed,cruise,cruise,173378,4396,0.025355004671873016,0.4412157699028381,False
isolation_forest,1,primary,0.02,all,mixed,cruise,descent,145027,32475,0.2239238210815917,0.4412157699028381,False
isolation_forest,1,primary,0.02,11,3,descent,climb,53678,32,0.000596147397444018,0.5825650699326105,True
isolation_forest,1,primary,0.02,11,3,descent,cruise,86535,226,0.0026116600219564337,0.5825650699326105,True
isolation_forest,1,primary,0.02,11,3,descent,descent,73093,1544,0.021123773822390654,0.5825650699326105,True
isolation_forest,1,primary,0.02,14,1,descent,climb,12241,123,0.010048198676578711,0.5825650699326105,False
isolation_forest,1,primary,0.02,14,1,descent,cruise,33377,385,0.011534889295023519,0.5825650699326105,False
isolation_forest,1,primary,0.02,14,1,descent,descent,26650,527,0.01977485928705441,0.5825650699326105,False
isolation_forest,1,primary,0.02,15,2,descent,climb,48789,69,0.0014142532128143639,0.5825650699326105,False
isolation_forest,1,primary,0.02,15,2,descent,cruise,53466,174,0.0032544046683873865,0.5825650699326105,False
isolation_forest,1,primary,0.02,15,2,descent,descent,45284,992,0.02190619203250596,0.5825650699326105,False
isolation_forest,1,primary,0.02,all,mixed,descent,climb,114708,224,0.0019527844614150712,0.5825650699326105,False
isolation_forest,1,primary,0.02,all,mixed,descent,cruise,173378,785,0.00452767940569161,0.5825650699326105,False
isolation_forest,1,primary,0.02,all,mixed,descent,descent,145027,3063,0.021120205203169064,0.5825650699326105,False
isolation_forest,1,alt_rate,0.005,11,3,climb,climb,58507,197,0.0033671184644572445,0.475061530702869,True
isolation_forest,1,alt_rate,0.005,11,3,climb,cruise,83871,354,0.004220767607397074,0.475061530702869,True
isolation_forest,1,alt_rate,0.005,11,3,climb,descent,70928,5960,0.084028874351455,0.475061530702869,True
isolation_forest,1,alt_rate,0.005,14,1,climb,climb,13993,740,0.05288358464946759,0.475061530702869,False
isolation_forest,1,alt_rate,0.005,14,1,climb,cruise,30506,812,0.02661771454795778,0.475061530702869,False
isolation_forest,1,alt_rate,0.005,14,1,climb,descent,27769,5758,0.20735352371349347,0.475061530702869,False
isolation_forest,1,alt_rate,0.005,15,2,climb,climb,53843,277,0.005144587040098063,0.475061530702869,False
isolation_forest,1,alt_rate,0.005,15,2,climb,cruise,43303,128,0.0029559152945523403,0.475061530702869,False
isolation_forest,1,alt_rate,0.005,15,2,climb,descent,50393,7015,0.13920584208124145,0.475061530702869,False
isolation_forest,1,alt_rate,0.005,all,mixed,climb,climb,126343,1214,0.009608763445541107,0.475061530702869,False
isolation_forest,1,alt_rate,0.005,all,mixed,climb,cruise,157680,1294,0.008206494165398275,0.475061530702869,False
isolation_forest,1,alt_rate,0.005,all,mixed,climb,descent,149090,18733,0.1256489368837615,0.475061530702869,False
isolation_forest,1,alt_rate,0.005,11,3,cruise,climb,58507,253,0.004324268890901943,0.4585313012938027,True
isolation_forest,1,alt_rate,0.005,11,3,cruise,cruise,83871,438,0.005222305683728583,0.4585313012938027,True
isolation_forest,1,alt_rate,0.005,11,3,cruise,descent,70928,8273,0.11663940897811866,0.4585313012938027,True
isolation_forest,1,alt_rate,0.005,14,1,cruise,climb,13993,865,0.061816622597012795,0.4585313012938027,False
isolation_forest,1,alt_rate,0.005,14,1,cruise,cruise,30506,938,0.03074804956402019,0.4585313012938027,False
isolation_forest,1,alt_rate,0.005,14,1,cruise,descent,27769,7635,0.27494688321509597,0.4585313012938027,False
isolation_forest,1,alt_rate,0.005,15,2,cruise,climb,53843,355,0.006593243318537228,0.4585313012938027,False
isolation_forest,1,alt_rate,0.005,15,2,cruise,cruise,43303,159,0.0036718010299517352,0.4585313012938027,False
isolation_forest,1,alt_rate,0.005,15,2,cruise,descent,50393,9521,0.18893497112694224,0.4585313012938027,False
isolation_forest,1,alt_rate,0.005,all,mixed,cruise,climb,126343,1473,0.011658738513411903,0.4585313012938027,False
isolation_forest,1,alt_rate,0.005,all,mixed,cruise,cruise,157680,1535,0.009734906139015728,0.4585313012938027,False
isolation_forest,1,alt_rate,0.005,all,mixed,cruise,descent,149090,25429,0.17056140586223087,0.4585313012938027,False
isolation_forest,1,alt_rate,0.005,11,3,descent,climb,58507,2,3.418394380159639e-05,0.7099838215255987,True
isolation_forest,1,alt_rate,0.005,11,3,descent,cruise,83871,31,0.000369615242455676,0.7099838215255987,True
isolation_forest,1,alt_rate,0.005,11,3,descent,descent,70928,346,0.004878186329799233,0.7099838215255987,True
isolation_forest,1,alt_rate,0.005,14,1,descent,climb,13993,44,0.003144429357535911,0.7099838215255987,False
isolation_forest,1,alt_rate,0.005,14,1,descent,cruise,30506,24,0.0007867304792499836,0.7099838215255987,False
isolation_forest,1,alt_rate,0.005,14,1,descent,descent,27769,154,0.005545752457776657,0.7099838215255987,False
isolation_forest,1,alt_rate,0.005,15,2,descent,climb,53843,24,0.00044574039336589717,0.7099838215255987,False
isolation_forest,1,alt_rate,0.005,15,2,descent,cruise,43303,5,0.0001154654411934508,0.7099838215255987,False
isolation_forest,1,alt_rate,0.005,15,2,descent,descent,50393,239,0.0047427222034806425,0.7099838215255987,False
isolation_forest,1,alt_rate,0.005,all,mixed,descent,climb,126343,70,0.0005540473156407557,0.7099838215255987,False
isolation_forest,1,alt_rate,0.005,all,mixed,descent,cruise,157680,60,0.000380517503805175,0.7099838215255987,False
isolation_forest,1,alt_rate,0.005,all,mixed,descent,descent,149090,739,0.004956737541082568,0.7099838215255987,False
isolation_forest,1,alt_rate,0.01,11,3,climb,climb,58507,380,0.006494949322303314,0.4351638639562012,True
isolation_forest,1,alt_rate,0.01,11,3,climb,cruise,83871,652,0.007773843163906475,0.4351638639562012,True
isolation_forest,1,alt_rate,0.01,11,3,climb,descent,70928,13163,0.18558256259869163,0.4351638639562012,True
isolation_forest,1,alt_rate,0.01,14,1,climb,climb,13993,1071,0.07653826913456728,0.4351638639562012,False
isolation_forest,1,alt_rate,0.01,14,1,climb,cruise,30506,1269,0.041598374090342886,0.4351638639562012,False
isolation_forest,1,alt_rate,0.01,14,1,climb,descent,27769,11045,0.3977456876372934,0.4351638639562012,False
isolation_forest,1,alt_rate,0.01,15,2,climb,climb,53843,572,0.010623479375220549,0.4351638639562012,False
isolation_forest,1,alt_rate,0.01,15,2,climb,cruise,43303,212,0.004895734706602314,0.4351638639562012,False
isolation_forest,1,alt_rate,0.01,15,2,climb,descent,50393,14737,0.292441410513365,0.4351638639562012,False
isolation_forest,1,alt_rate,0.01,all,mixed,climb,climb,126343,2023,0.01601196742201784,0.4351638639562012,False
isolation_forest,1,alt_rate,0.01,all,mixed,climb,cruise,157680,2133,0.013527397260273973,0.4351638639562012,False
isolation_forest,1,alt_rate,0.01,all,mixed,climb,descent,149090,38945,0.2612180562076598,0.4351638639562012,False
isolation_forest,1,alt_rate,0.01,11,3,cruise,climb,58507,391,0.006682961013212094,0.4337937320628947,True
isolation_forest,1,alt_rate,0.01,11,3,cruise,cruise,83871,673,0.008024227682989353,0.4337937320628947,True
isolation_forest,1,alt_rate,0.01,11,3,cruise,descent,70928,13536,0.19084141664786827,0.4337937320628947,True
isolation_forest,1,alt_rate,0.01,14,1,cruise,climb,13993,1086,0.0776102336882727,0.4337937320628947,False
isolation_forest,1,alt_rate,0.01,14,1,cruise,cruise,30506,1293,0.042385104569592866,0.4337937320628947,False
isolation_forest,1,alt_rate,0.01,14,1,cruise,descent,27769,11286,0.4064244301199179,0.4337937320628947,False
isolation_forest,1,alt_rate,0.01,15,2,cruise,climb,53843,593,0.01101350221941571,0.4337937320628947,False
isolation_forest,1,alt_rate,0.01,15,2,cruise,cruise,43303,217,0.005011200147795765,0.4337937320628947,False
isolation_forest,1,alt_rate,0.01,15,2,cruise,descent,50393,15113,0.29990276427281565,0.4337937320628947,False
isolation_forest,1,alt_rate,0.01,all,mixed,cruise,climb,126343,2070,0.016383970619662347,0.4337937320628947,False
isolation_forest,1,alt_rate,0.01,all,mixed,cruise,cruise,157680,2183,0.013844495180111618,0.4337937320628947,False
isolation_forest,1,alt_rate,0.01,all,mixed,cruise,descent,149090,39935,0.2678583405996378,0.4337937320628947,False
isolation_forest,1,alt_rate,0.01,11,3,descent,climb,58507,6,0.00010255183140478917,0.6659714966786435,True
isolation_forest,1,alt_rate,0.01,11,3,descent,cruise,83871,68,0.0008107689189350312,0.6659714966786435,True
isolation_forest,1,alt_rate,0.01,11,3,descent,descent,70928,736,0.010376720054139409,0.6659714966786435,True
isolation_forest,1,alt_rate,0.01,14,1,descent,climb,13993,66,0.004716644036303866,0.6659714966786435,False
isolation_forest,1,alt_rate,0.01,14,1,descent,cruise,30506,98,0.0032124827902707664,0.6659714966786435,False
isolation_forest,1,alt_rate,0.01,14,1,descent,descent,27769,189,0.006806150743634989,0.6659714966786435,False
isolation_forest,1,alt_rate,0.01,15,2,descent,climb,53843,32,0.0005943205244878628,0.6659714966786435,False
isolation_forest,1,alt_rate,0.01,15,2,descent,cruise,43303,10,0.0002309308823869016,0.6659714966786435,False
isolation_forest,1,alt_rate,0.01,15,2,descent,descent,50393,369,0.007322445577758816,0.6659714966786435,False
isolation_forest,1,alt_rate,0.01,all,mixed,descent,climb,126343,104,0.0008231560118091228,0.6659714966786435,False
isolation_forest,1,alt_rate,0.01,all,mixed,descent,cruise,157680,176,0.0011161846778285135,0.6659714966786435,False
isolation_forest,1,alt_rate,0.01,all,mixed,descent,descent,149090,1294,0.008679321215373265,0.6659714966786435,False
isolation_forest,1,alt_rate,0.02,11,3,climb,climb,58507,541,0.009246756798331824,0.41887755856809716,True
isolation_forest,1,alt_rate,0.02,11,3,climb,cruise,83871,952,0.011350764865090436,0.41887755856809716,True
isolation_forest,1,alt_rate,0.02,11,3,climb,descent,70928,18918,0.26672118204376266,0.41887755856809716,True
isolation_forest,1,alt_rate,0.02,14,1,climb,climb,13993,1428,0.10205102551275638,0.41887755856809716,False
isolation_forest,1,alt_rate,0.02,14,1,climb,cruise,30506,1747,0.05726742280207173,0.41887755856809716,False
isolation_forest,1,alt_rate,0.02,14,1,climb,descent,27769,13897,0.5004501422449494,0.41887755856809716,False
isolation_forest,1,alt_rate,0.02,15,2,climb,climb,53843,930,0.017272440242928514,0.41887755856809716,False
isolation_forest,1,alt_rate,0.02,15,2,climb,cruise,43303,262,0.006050389118536822,0.41887755856809716,False
isolation_forest,1,alt_rate,0.02,15,2,climb,descent,50393,19399,0.3849542595201714,0.41887755856809716,False
isolation_forest,1,alt_rate,0.02,all,mixed,climb,climb,126343,2899,0.0229454738291793,0.41887755856809716,False
isolation_forest,1,alt_rate,0.02,all,mixed,climb,cruise,157680,2961,0.01877853881278539,0.41887755856809716,False
isolation_forest,1,alt_rate,0.02,all,mixed,climb,descent,149090,52214,0.3502179891340801,0.41887755856809716,False
isolation_forest,1,alt_rate,0.02,11,3,cruise,climb,58507,603,0.010306459056181312,0.41329481349759617,True
isolation_forest,1,alt_rate,0.02,11,3,cruise,cruise,83871,1124,0.013401533307102574,0.41329481349759617,True
isolation_forest,1,alt_rate,0.02,11,3,cruise,descent,70928,21240,0.29945860591021883,0.41329481349759617,True
isolation_forest,1,alt_rate,0.02,14,1,cruise,climb,13993,1658,0.11848781533623955,0.41329481349759617,False
isolation_forest,1,alt_rate,0.02,14,1,cruise,cruise,30506,1968,0.06451189929849865,0.41329481349759617,False
isolation_forest,1,alt_rate,0.02,14,1,cruise,descent,27769,14823,0.5337966797508013,0.41329481349759617,False
isolation_forest,1,alt_rate,0.02,15,2,cruise,climb,53843,1104,0.02050405809483127,0.41329481349759617,False
isolation_forest,1,alt_rate,0.02,15,2,cruise,cruise,43303,296,0.006835554118652287,0.41329481349759617,False
isolation_forest,1,alt_rate,0.02,15,2,cruise,descent,50393,21085,0.41841128728196375,0.41329481349759617,False
isolation_forest,1,alt_rate,0.02,all,mixed,cruise,climb,126343,3365,0.026633845959016328,0.41329481349759617,False
isolation_forest,1,alt_rate,0.02,all,mixed,cruise,cruise,157680,3388,0.021486555048198883,0.41329481349759617,False
isolation_forest,1,alt_rate,0.02,all,mixed,cruise,descent,149090,57148,0.38331209336642297,0.41329481349759617,False
isolation_forest,1,alt_rate,0.02,11,3,descent,climb,58507,43,0.0007349547917343224,0.5968076441708059,True
isolation_forest,1,alt_rate,0.02,11,3,descent,cruise,83871,141,0.0016811531995564618,0.5968076441708059,True
isolation_forest,1,alt_rate,0.02,11,3,descent,descent,70928,1463,0.020626550868486353,0.5968076441708059,True
isolation_forest,1,alt_rate,0.02,14,1,descent,climb,13993,113,0.008075466304580862,0.5968076441708059,False
isolation_forest,1,alt_rate,0.02,14,1,descent,cruise,30506,299,0.009801350553989379,0.5968076441708059,False
isolation_forest,1,alt_rate,0.02,14,1,descent,descent,27769,431,0.015520904605855451,0.5968076441708059,False
isolation_forest,1,alt_rate,0.02,15,2,descent,climb,53843,55,0.0010214884014635142,0.5968076441708059,False
isolation_forest,1,alt_rate,0.02,15,2,descent,cruise,43303,31,0.000715885735399395,0.5968076441708059,False
isolation_forest,1,alt_rate,0.02,15,2,descent,descent,50393,845,0.01676820193280813,0.5968076441708059,False
isolation_forest,1,alt_rate,0.02,all,mixed,descent,climb,126343,211,0.001670056908574278,0.5968076441708059,False
isolation_forest,1,alt_rate,0.02,all,mixed,descent,cruise,157680,471,0.002987062404870624,0.5968076441708059,False
isolation_forest,1,alt_rate,0.02,all,mixed,descent,descent,149090,2739,0.018371453484472465,0.5968076441708059,False
isolation_forest,2,primary,0.005,11,3,climb,climb,53678,176,0.003278810685942099,0.47529338474303323,True
isolation_forest,2,primary,0.005,11,3,climb,cruise,86535,717,0.00828566475992373,0.47529338474303323,True
isolation_forest,2,primary,0.005,11,3,climb,descent,73093,5784,0.07913206462999192,0.47529338474303323,True
isolation_forest,2,primary,0.005,14,1,climb,climb,12241,641,0.052365002859243524,0.47529338474303323,False
isolation_forest,2,primary,0.005,14,1,climb,cruise,33377,1291,0.03867933007759835,0.47529338474303323,False
isolation_forest,2,primary,0.005,14,1,climb,descent,26650,6084,0.22829268292682928,0.47529338474303323,False
isolation_forest,2,primary,0.005,15,2,climb,climb,48789,302,0.006189919858984607,0.47529338474303323,False
isolation_forest,2,primary,0.005,15,2,climb,cruise,53466,455,0.00851008117308196,0.47529338474303323,False
isolation_forest,2,primary,0.005,15,2,climb,descent,45284,7424,0.16394311456585106,0.47529338474303323,False
isolation_forest,2,primary,0.005,all,mixed,climb,climb,114708,1119,0.009755204519301182,0.47529338474303323,False
isolation_forest,2,primary,0.005,all,mixed,climb,cruise,173378,2463,0.014205954619386542,0.47529338474303323,False
isolation_forest,2,primary,0.005,all,mixed,climb,descent,145027,19292,0.13302350596785426,0.47529338474303323,False
isolation_forest,2,primary,0.005,11,3,cruise,climb,53678,71,0.001322702038078915,0.5333096513854866,True
isolation_forest,2,primary,0.005,11,3,cruise,cruise,86535,456,0.005269544115097937,0.5333096513854866,True
isolation_forest,2,primary,0.005,11,3,cruise,descent,73093,2372,0.032451807970667504,0.5333096513854866,True
isolation_forest,2,primary,0.005,14,1,cruise,climb,12241,252,0.02058655338616126,0.5333096513854866,False
isolation_forest,2,primary,0.005,14,1,cruise,cruise,33377,645,0.01932468466309135,0.5333096513854866,False
isolation_forest,2,primary,0.005,14,1,cruise,descent,26650,1914,0.07181988742964353,0.5333096513854866,False
isolation_forest,2,primary,0.005,15,2,cruise,climb,48789,144,0.002951484965873455,0.5333096513854866,False
isolation_forest,2,primary,0.005,15,2,cruise,cruise,53466,279,0.0052182695544832226,0.5333096513854866,False
isolation_forest,2,primary,0.005,15,2,cruise,descent,45284,2475,0.054655065806907516,0.5333096513854866,False
isolation_forest,2,primary,0.005,all,mixed,cruise,climb,114708,467,0.004071206890539456,0.5333096513854866,False
isolation_forest,2,primary,0.005,all,mixed,cruise,cruise,173378,1380,0.007959487362871876,0.5333096513854866,False
isolation_forest,2,primary,0.005,all,mixed,cruise,descent,145027,6761,0.04661890544519296,0.5333096513854866,False
isolation_forest,2,primary,0.005,11,3,descent,climb,53678,0,0.0,0.6948675031314923,True
isolation_forest,2,primary,0.005,11,3,descent,cruise,86535,54,0.0006240249609984399,0.6948675031314923,True
isolation_forest,2,primary,0.005,11,3,descent,descent,73093,367,0.005021000643016431,0.6948675031314923,True
isolation_forest,2,primary,0.005,14,1,descent,climb,12241,10,0.000816926721673066,0.6948675031314923,False
isolation_forest,2,primary,0.005,14,1,descent,cruise,33377,13,0.00038948976840339156,0.6948675031314923,False
isolation_forest,2,primary,0.005,14,1,descent,descent,26650,149,0.005590994371482177,0.6948675031314923,False
isolation_forest,2,primary,0.005,15,2,descent,climb,48789,27,0.0005534034311012728,0.6948675031314923,False
isolation_forest,2,primary,0.005,15,2,descent,cruise,53466,42,0.0007855459544383347,0.6948675031314923,False
isolation_forest,2,primary,0.005,15,2,descent,descent,45284,233,0.005145305185054324,0.6948675031314923,False
isolation_forest,2,primary,0.005,all,mixed,descent,climb,114708,37,0.00032255814764445376,0.6948675031314923,False
isolation_forest,2,primary,0.005,all,mixed,descent,cruise,173378,109,0.0006286841467775611,0.6948675031314923,False
isolation_forest,2,primary,0.005,all,mixed,descent,descent,145027,749,0.005164555565515387,0.6948675031314923,False
isolation_forest,2,primary,0.01,11,3,climb,climb,53678,400,0.0074518424680502255,0.4354242676890845,True
isolation_forest,2,primary,0.01,11,3,climb,cruise,86535,1392,0.01608597677240423,0.4354242676890845,True
isolation_forest,2,primary,0.01,11,3,climb,descent,73093,12675,0.17340921839300616,0.4354242676890845,True
isolation_forest,2,primary,0.01,14,1,climb,climb,12241,946,0.07728126787027204,0.4354242676890845,False
isolation_forest,2,primary,0.01,14,1,climb,cruise,33377,2519,0.07547113281601102,0.4354242676890845,False
isolation_forest,2,primary,0.01,14,1,climb,descent,26650,10712,0.40195121951219515,0.4354242676890845,False
isolation_forest,2,primary,0.01,15,2,climb,climb,48789,606,0.012420832564717457,0.4354242676890845,False
isolation_forest,2,primary,0.01,15,2,climb,cruise,53466,1119,0.020929188643249916,0.4354242676890845,False
isolation_forest,2,primary,0.01,15,2,climb,descent,45284,14770,0.3261637664517269,0.4354242676890845,False
isolation_forest,2,primary,0.01,all,mixed,climb,climb,114708,1952,0.01701712173518848,0.4354242676890845,False
isolation_forest,2,primary,0.01,all,mixed,climb,cruise,173378,5030,0.029011754663221402,0.4354242676890845,False
isolation_forest,2,primary,0.01,all,mixed,climb,descent,145027,38157,0.2631027325946203,0.4354242676890845,False
isolation_forest,2,primary,0.01,11,3,cruise,climb,53678,232,0.0043220686314691305,0.46243530360593466,True
isolation_forest,2,primary,0.01,11,3,cruise,cruise,86535,800,0.009244814237013925,0.46243530360593466,True
isolation_forest,2,primary,0.01,11,3,cruise,descent,73093,7489,0.10245851175899197,0.46243530360593466,True
isolation_forest,2,primary,0.01,14,1,cruise,climb,12241,711,0.05808348991095499,0.46243530360593466,False
isolation_forest,2,primary,0.01,14,1,cruise,cruise,33377,1570,0.047038379722563445,0.46243530360593466,False
isolation_forest,2,primary,0.01,14,1,cruise,descent,26650,7504,0.28157598499061914,0.46243530360593466,False
isolation_forest,2,primary,0.01,15,2,cruise,climb,48789,372,0.007624669495173092,0.46243530360593466,False
isolation_forest,2,primary,0.01,15,2,cruise,cruise,53466,600,0.011222085063404781,0.46243530360593466,False
isolation_forest,2,primary,0.01,15,2,cruise,descent,45284,9387,0.20729175867856198,0.46243530360593466,False
isolation_forest,2,primary,0.01,all,mixed,cruise,climb,114708,1315,0.01146389092303937,0.46243530360593466,False
isolation_forest,2,primary,0.01,all,mixed,cruise,cruise,173378,2970,0.01713020106357208,0.46243530360593466,False
isolation_forest,2,primary,0.01,all,mixed,cruise,descent,145027,24380,0.16810662842091473,0.46243530360593466,False
isolation_forest,2,primary,0.01,11,3,descent,climb,53678,11,0.0002049256678713812,0.639978620936735,True
isolation_forest,2,primary,0.01,11,3,descent,cruise,86535,127,0.0014676142601259606,0.639978620936735,True
isolation_forest,2,primary,0.01,11,3,descent,descent,73093,848,0.011601658161520255,0.639978620936735,True
isolation_forest,2,primary,0.01,14,1,descent,climb,12241,80,0.006535413773384528,0.639978620936735,False
isolation_forest,2,primary,0.01,14,1,descent,cruise,33377,117,0.003505407915630524,0.639978620936735,False
isolation_forest,2,primary,0.01,14,1,descent,descent,26650,170,0.006378986866791745,0.639978620936735,False
isolation_forest,2,primary,0.01,15,2,descent,climb,48789,34,0.0006968783947201213,0.639978620936735,False
isolation_forest,2,primary,0.01,15,2,descent,cruise,53466,113,0.0021134926869412337,0.639978620936735,False
isolation_forest,2,primary,0.01,15,2,descent,descent,45284,325,0.00717692783323028,0.639978620936735,False
isolation_forest,2,primary,0.01,all,mixed,descent,climb,114708,125,0.0010897234717718032,0.639978620936735,False
isolation_forest,2,primary,0.01,all,mixed,descent,cruise,173378,357,0.002059084774308159,0.639978620936735,False
isolation_forest,2,primary,0.01,all,mixed,descent,descent,145027,1343,0.009260344625483532,0.639978620936735,False
isolation_forest,2,primary,0.02,11,3,climb,climb,53678,628,0.011699392674838854,0.415453207396722,True
isolation_forest,2,primary,0.02,11,3,climb,cruise,86535,2341,0.027052637661061998,0.415453207396722,True
isolation_forest,2,primary,0.02,11,3,climb,descent,73093,19599,0.268137851777872,0.415453207396722,True
isolation_forest,2,primary,0.02,14,1,climb,climb,12241,1628,0.13299567028837514,0.415453207396722,False
isolation_forest,2,primary,0.02,14,1,climb,cruise,33377,3580,0.1072594900680109,0.415453207396722,False
isolation_forest,2,primary,0.02,14,1,climb,descent,26650,13224,0.4962101313320825,0.415453207396722,False
isolation_forest,2,primary,0.02,15,2,climb,climb,48789,1046,0.021439258849330792,0.415453207396722,False
isolation_forest,2,primary,0.02,15,2,climb,cruise,53466,1859,0.03476976022144915,0.415453207396722,False
isolation_forest,2,primary,0.02,15,2,climb,descent,45284,20170,0.4454111827577069,0.415453207396722,False
isolation_forest,2,primary,0.02,all,mixed,climb,climb,114708,3302,0.028786135230323952,0.415453207396722,False
isolation_forest,2,primary,0.02,all,mixed,climb,cruise,173378,7780,0.04487305194430666,0.415453207396722,False
isolation_forest,2,primary,0.02,all,mixed,climb,descent,145027,52993,0.3654009253449358,0.415453207396722,False
isolation_forest,2,primary,0.02,11,3,cruise,climb,53678,392,0.007302805618689221,0.4368507992972615,True
isolation_forest,2,primary,0.02,11,3,cruise,cruise,86535,1333,0.015404171722424453,0.4368507992972615,True
isolation_forest,2,primary,0.02,11,3,cruise,descent,73093,12296,0.1682240433420437,0.4368507992972615,True
isolation_forest,2,primary,0.02,14,1,cruise,climb,12241,912,0.0745037170165836,0.4368507992972615,False
isolation_forest,2,primary,0.02,14,1,cruise,cruise,33377,2452,0.07346376247116278,0.4368507992972615,False
isolation_forest,2,primary,0.02,14,1,cruise,descent,26650,10567,0.39651031894934335,0.4368507992972615,False
isolation_forest,2,primary,0.02,15,2,cruise,climb,48789,584,0.01196991125048679,0.4368507992972615,False
isolation_forest,2,primary,0.02,15,2,cruise,cruise,53466,1085,0.020293270489656977,0.4368507992972615,False
isolation_forest,2,primary,0.02,15,2,cruise,descent,45284,14406,0.31812560727850897,0.4368507992972615,False
isolation_forest,2,primary,0.02,all,mixed,cruise,climb,114708,1888,0.016459183317641315,0.4368507992972615,False
isolation_forest,2,primary,0.02,all,mixed,cruise,cruise,173378,4870,0.02808891554868553,0.4368507992972615,False
isolation_forest,2,primary,0.02,all,mixed,cruise,descent,145027,37269,0.2569797348080013,0.4368507992972615,False
isolation_forest,2,primary,0.02,11,3,descent,climb,53678,35,0.0006520362159543947,0.5764923321270056,True
isolation_forest,2,primary,0.02,11,3,descent,cruise,86535,269,0.0031085687871959325,0.5764923321270056,True
isolation_forest,2,primary,0.02,11,3,descent,descent,73093,1511,0.02067229420053904,0.5764923321270056,True
isolation_forest,2,primary,0.02,14,1,descent,climb,12241,145,0.011845437464259456,0.5764923321270056,False
isolation_forest,2,primary,0.02,14,1,descent,cruise,33377,417,0.012493633340324176,0.5764923321270056,False
isolation_forest,2,primary,0.02,14,1,descent,descent,26650,488,0.018311444652908068,0.5764923321270056,False
isolation_forest,2,primary,0.02,15,2,descent,climb,48789,75,0.0015372317530590912,0.5764923321270056,False
isolation_forest,2,primary,0.02,15,2,descent,cruise,53466,184,0.0034414394194441328,0.5764923321270056,False
isolation_forest,2,primary,0.02,15,2,descent,descent,45284,858,0.018947089479727938,0.5764923321270056,False
isolation_forest,2,primary,0.02,all,mixed,descent,climb,114708,255,0.0022230358824144787,0.5764923321270056,False
isolation_forest,2,primary,0.02,all,mixed,descent,cruise,173378,870,0.005017937685288791,0.5764923321270056,False
isolation_forest,2,primary,0.02,all,mixed,descent,descent,145027,2857,0.01969978004095789,0.5764923321270056,False
isolation_forest,2,alt_rate,0.005,11,3,climb,climb,58507,218,0.0037260498743740067,0.47428962537349045,True
isolation_forest,2,alt_rate,0.005,11,3,climb,cruise,83871,351,0.004184998390385234,0.47428962537349045,True
isolation_forest,2,alt_rate,0.005,11,3,climb,descent,70928,6224,0.08775095871870066,0.47428962537349045,True
isolation_forest,2,alt_rate,0.005,14,1,climb,climb,13993,786,0.05617094261416423,0.47428962537349045,False
isolation_forest,2,alt_rate,0.005,14,1,climb,cruise,30506,844,0.02766668852029109,0.47428962537349045,False
isolation_forest,2,alt_rate,0.005,14,1,climb,descent,27769,6519,0.2347581835860132,0.47428962537349045,False
isolation_forest,2,alt_rate,0.005,15,2,climb,climb,53843,312,0.005794625113756663,0.47428962537349045,False
isolation_forest,2,alt_rate,0.005,15,2,climb,cruise,43303,140,0.003233032353416622,0.47428962537349045,False
isolation_forest,2,alt_rate,0.005,15,2,climb,descent,50393,7897,0.15670827297442105,0.47428962537349045,False
isolation_forest,2,alt_rate,0.005,all,mixed,climb,climb,126343,1316,0.010416089534046208,0.47428962537349045,False
isolation_forest,2,alt_rate,0.005,all,mixed,climb,cruise,157680,1335,0.008466514459665144,0.47428962537349045,False
isolation_forest,2,alt_rate,0.005,all,mixed,climb,descent,149090,20640,0.13843986853578374,0.47428962537349045,False
isolation_forest,2,alt_rate,0.005,11,3,cruise,climb,58507,324,0.005537798895858616,0.4522485567646353,True
isolation_forest,2,alt_rate,0.005,11,3,cruise,cruise,83871,479,0.005711151649557058,0.4522485567646353,True
isolation_forest,2,alt_rate,0.005,11,3,cruise,descent,70928,9641,0.13592657342657344,0.4522485567646353,True
isolation_forest,2,alt_rate,0.005,14,1,cruise,climb,13993,968,0.06917744586579004,0.4522485567646353,False
isolation_forest,2,alt_rate,0.005,14,1,cruise,cruise,30506,1037,0.03399331279092638,0.4522485567646353,False
isolation_forest,2,alt_rate,0.005,14,1,cruise,descent,27769,9285,0.3343656595484173,0.4522485567646353,False
isolation_forest,2,alt_rate,0.005,15,2,cruise,climb,53843,445,0.008264769793659343,0.4522485567646353,False
isolation_forest,2,alt_rate,0.005,15,2,cruise,cruise,43303,183,0.004226035147680299,0.4522485567646353,False
isolation_forest,2,alt_rate,0.005,15,2,cruise,descent,50393,11772,0.2336038735538666,0.4522485567646353,False
isolation_forest,2,alt_rate,0.005,all,mixed,cruise,climb,126343,1737,0.013748288389542753,0.4522485567646353,False
isolation_forest,2,alt_rate,0.005,all,mixed,cruise,cruise,157680,1699,0.010774987316083206,0.4522485567646353,False
