detector,phase_definition,subset,unit,cycle,flight_class,phase,rows,false_alarms,any_false_alarm,false_alarm_events
static_derivative,alt_rate,official_test,11,7,3,cruise,3885,24,1,10
static_derivative,alt_rate,official_test,11,7,3,descent,4192,66,1,30
static_derivative,alt_rate,official_test,11,8,3,overall,8826,247,1,39
static_derivative,alt_rate,official_test,11,8,3,climb,4070,40,1,1
static_derivative,alt_rate,official_test,11,8,3,cruise,3030,0,0,0
static_derivative,alt_rate,official_test,11,8,3,descent,1726,207,1,38
static_derivative,alt_rate,official_test,11,9,3,overall,8928,131,1,48
static_derivative,alt_rate,official_test,11,9,3,climb,2568,9,1,3
static_derivative,alt_rate,official_test,11,9,3,cruise,3414,0,0,0
static_derivative,alt_rate,official_test,11,9,3,descent,2946,122,1,45
static_derivative,alt_rate,official_test,11,10,3,overall,13940,30,1,21
static_derivative,alt_rate,official_test,11,10,3,climb,4340,0,0,0
static_derivative,alt_rate,official_test,11,10,3,cruise,5054,3,1,2
static_derivative,alt_rate,official_test,11,10,3,descent,4546,27,1,19
static_derivative,alt_rate,official_test,11,11,3,overall,13751,193,1,55
static_derivative,alt_rate,official_test,11,11,3,climb,2298,0,0,0
static_derivative,alt_rate,official_test,11,11,3,cruise,6278,33,1,8
static_derivative,alt_rate,official_test,11,11,3,descent,5175,160,1,47
static_derivative,alt_rate,official_test,11,12,3,overall,14346,79,1,44
static_derivative,alt_rate,official_test,11,12,3,climb,3497,14,1,11
static_derivative,alt_rate,official_test,11,12,3,cruise,6768,1,1,1
static_derivative,alt_rate,official_test,11,12,3,descent,4081,64,1,32
static_derivative,alt_rate,official_test,11,13,3,overall,10704,79,1,50
static_derivative,alt_rate,official_test,11,13,3,climb,3236,0,0,0
static_derivative,alt_rate,official_test,11,13,3,cruise,4152,20,1,12
static_derivative,alt_rate,official_test,11,13,3,descent,3316,59,1,38
static_derivative,alt_rate,official_test,11,14,3,overall,11573,148,1,46
static_derivative,alt_rate,official_test,11,14,3,climb,3665,0,0,0
static_derivative,alt_rate,official_test,11,14,3,cruise,3719,7,1,5
static_derivative,alt_rate,official_test,11,14,3,descent,4189,141,1,41
static_derivative,alt_rate,official_test,11,15,3,overall,7701,46,1,39
static_derivative,alt_rate,official_test,11,15,3,climb,2453,0,0,0
static_derivative,alt_rate,official_test,11,15,3,cruise,1248,0,0,0
static_derivative,alt_rate,official_test,11,15,3,descent,4000,46,1,39
static_derivative,alt_rate,official_test,11,16,3,overall,11457,101,1,30
static_derivative,alt_rate,official_test,11,16,3,climb,3793,0,0,0
static_derivative,alt_rate,official_test,11,16,3,cruise,4388,1,1,1
static_derivative,alt_rate,official_test,11,16,3,descent,3276,100,1,29
static_derivative,alt_rate,official_test,11,17,3,overall,11457,104,1,24
static_derivative,alt_rate,official_test,11,17,3,climb,3793,0,0,0
static_derivative,alt_rate,official_test,11,17,3,cruise,4388,1,1,1
static_derivative,alt_rate,official_test,11,17,3,descent,3276,103,1,23
static_derivative,alt_rate,official_test,11,18,3,overall,12562,189,1,95
static_derivative,alt_rate,official_test,11,18,3,climb,5390,0,0,0
static_derivative,alt_rate,official_test,11,18,3,cruise,2282,0,0,0
static_derivative,alt_rate,official_test,11,18,3,descent,4890,189,1,95
static_derivative,alt_rate,official_test,14,1,1,overall,2551,10,1,5
static_derivative,alt_rate,official_test,14,1,1,climb,94,0,0,0
static_derivative,alt_rate,official_test,14,1,1,cruise,2339,3,1,2
static_derivative,alt_rate,official_test,14,1,1,descent,118,7,1,3
static_derivative,alt_rate,official_test,14,2,1,overall,1528,18,1,6
static_derivative,alt_rate,official_test,14,2,1,climb,495,0,0,0
static_derivative,alt_rate,official_test,14,2,1,cruise,475,0,0,0
static_derivative,alt_rate,official_test,14,2,1,descent,558,18,1,6
static_derivative,alt_rate,official_test,14,3,1,overall,1887,29,1,19
static_derivative,alt_rate,official_test,14,3,1,climb,262,0,0,0
static_derivative,alt_rate,official_test,14,3,1,cruise,1323,24,1,15
static_derivative,alt_rate,official_test,14,3,1,descent,302,5,1,4
static_derivative,alt_rate,official_test,14,4,1,overall,1303,31,1,21
static_derivative,alt_rate,official_test,14,4,1,climb,96,0,0,0
static_derivative,alt_rate,official_test,14,4,1,cruise,1050,24,1,15
static_derivative,alt_rate,official_test,14,4,1,descent,157,7,1,6
static_derivative,alt_rate,official_test,14,5,1,overall,2641,109,1,18
static_derivative,alt_rate,official_test,14,5,1,climb,1220,0,0,0
static_derivative,alt_rate,official_test,14,5,1,cruise,41,0,0,0
static_derivative,alt_rate,official_test,14,5,1,descent,1380,109,1,18
static_derivative,alt_rate,official_test,14,6,1,overall,2918,8,1,5
static_derivative,alt_rate,official_test,14,6,1,climb,265,0,0,0
static_derivative,alt_rate,official_test,14,6,1,cruise,1361,1,1,1
static_derivative,alt_rate,official_test,14,6,1,descent,1292,7,1,4
static_derivative,alt_rate,official_test,14,7,1,overall,1303,31,1,21
static_derivative,alt_rate,official_test,14,7,1,climb,96,0,0,0
static_derivative,alt_rate,official_test,14,7,1,cruise,1050,24,1,15
static_derivative,alt_rate,official_test,14,7,1,descent,157,7,1,6
static_derivative,alt_rate,official_test,14,8,1,overall,2551,10,1,5
static_derivative,alt_rate,official_test,14,8,1,climb,94,0,0,0
static_derivative,alt_rate,official_test,14,8,1,cruise,2339,3,1,2
static_derivative,alt_rate,official_test,14,8,1,descent,118,7,1,3
static_derivative,alt_rate,official_test,14,9,1,overall,1706,14,1,7
static_derivative,alt_rate,official_test,14,9,1,climb,33,0,0,0
static_derivative,alt_rate,official_test,14,9,1,cruise,59,0,0,0
static_derivative,alt_rate,official_test,14,9,1,descent,1614,14,1,7
static_derivative,alt_rate,official_test,14,10,1,overall,1706,16,1,7
static_derivative,alt_rate,official_test,14,10,1,climb,33,0,0,0
static_derivative,alt_rate,official_test,14,10,1,cruise,59,0,0,0
static_derivative,alt_rate,official_test,14,10,1,descent,1614,16,1,7
static_derivative,alt_rate,official_test,14,11,1,overall,2346,0,0,0
static_derivative,alt_rate,official_test,14,11,1,climb,539,0,0,0
static_derivative,alt_rate,official_test,14,11,1,cruise,891,0,0,0
static_derivative,alt_rate,official_test,14,11,1,descent,916,0,0,0
static_derivative,alt_rate,official_test,14,12,1,overall,2641,116,1,16
static_derivative,alt_rate,official_test,14,12,1,climb,1220,0,0,0
static_derivative,alt_rate,official_test,14,12,1,cruise,41,0,0,0
static_derivative,alt_rate,official_test,14,12,1,descent,1380,116,1,16
static_derivative,alt_rate,official_test,14,13,1,overall,1303,38,1,21
static_derivative,alt_rate,official_test,14,13,1,climb,96,1,1,1
static_derivative,alt_rate,official_test,14,13,1,cruise,1050,24,1,16
static_derivative,alt_rate,official_test,14,13,1,descent,157,13,1,4
static_derivative,alt_rate,official_test,14,14,1,overall,2629,4,1,2
static_derivative,alt_rate,official_test,14,14,1,climb,563,0,0,0
static_derivative,alt_rate,official_test,14,14,1,cruise,1152,0,0,0
static_derivative,alt_rate,official_test,14,14,1,descent,914,4,1,2
static_derivative,alt_rate,official_test,14,15,1,overall,1930,6,1,4
static_derivative,alt_rate,official_test,14,15,1,climb,545,0,0,0
static_derivative,alt_rate,official_test,14,15,1,cruise,661,0,0,0
static_derivative,alt_rate,official_test,14,15,1,descent,724,6,1,4
static_derivative,alt_rate,official_test,14,16,1,overall,1528,18,1,6
static_derivative,alt_rate,official_test,14,16,1,climb,495,0,0,0
static_derivative,alt_rate,official_test,14,16,1,cruise,475,0,0,0
static_derivative,alt_rate,official_test,14,16,1,descent,558,18,1,6
static_derivative,alt_rate,official_test,14,17,1,overall,2641,135,1,27
static_derivative,alt_rate,official_test,14,17,1,climb,1220,0,0,0
static_derivative,alt_rate,official_test,14,17,1,cruise,41,0,0,0
static_derivative,alt_rate,official_test,14,17,1,descent,1380,135,1,27
static_derivative,alt_rate,official_test,14,18,1,overall,2629,4,1,2
static_derivative,alt_rate,official_test,14,18,1,climb,563,0,0,0
static_derivative,alt_rate,official_test,14,18,1,cruise,1152,0,0,0
static_derivative,alt_rate,official_test,14,18,1,descent,914,4,1,2
static_derivative,alt_rate,official_test,14,19,1,overall,1706,16,1,7
static_derivative,alt_rate,official_test,14,19,1,climb,33,0,0,0
static_derivative,alt_rate,official_test,14,19,1,cruise,59,0,0,0
static_derivative,alt_rate,official_test,14,19,1,descent,1614,16,1,7
static_derivative,alt_rate,official_test,14,20,1,overall,2629,4,1,2
static_derivative,alt_rate,official_test,14,20,1,climb,563,0,0,0
static_derivative,alt_rate,official_test,14,20,1,cruise,1152,0,0,0
static_derivative,alt_rate,official_test,14,20,1,descent,914,4,1,2
static_derivative,alt_rate,official_test,14,21,1,overall,1706,16,1,7
static_derivative,alt_rate,official_test,14,21,1,climb,33,0,0,0
static_derivative,alt_rate,official_test,14,21,1,cruise,59,0,0,0
static_derivative,alt_rate,official_test,14,21,1,descent,1614,16,1,7
static_derivative,alt_rate,official_test,14,22,1,overall,1887,28,1,18
static_derivative,alt_rate,official_test,14,22,1,climb,262,0,0,0
static_derivative,alt_rate,official_test,14,22,1,cruise,1323,23,1,14
static_derivative,alt_rate,official_test,14,22,1,descent,302,5,1,4
static_derivative,alt_rate,official_test,14,23,1,overall,2629,4,1,2
static_derivative,alt_rate,official_test,14,23,1,climb,563,0,0,0
static_derivative,alt_rate,official_test,14,23,1,cruise,1152,0,0,0
static_derivative,alt_rate,official_test,14,23,1,descent,914,4,1,2
static_derivative,alt_rate,official_test,14,24,1,overall,2641,158,1,36
static_derivative,alt_rate,official_test,14,24,1,climb,1220,0,0,0
static_derivative,alt_rate,official_test,14,24,1,cruise,41,0,0,0
static_derivative,alt_rate,official_test,14,24,1,descent,1380,158,1,36
static_derivative,alt_rate,official_test,14,25,1,overall,2551,10,1,5
static_derivative,alt_rate,official_test,14,25,1,climb,94,0,0,0
static_derivative,alt_rate,official_test,14,25,1,cruise,2339,3,1,2
static_derivative,alt_rate,official_test,14,25,1,descent,118,7,1,3
static_derivative,alt_rate,official_test,14,26,1,overall,2034,20,1,8
static_derivative,alt_rate,official_test,14,26,1,climb,129,4,1,3
static_derivative,alt_rate,official_test,14,26,1,cruise,1107,5,1,1
static_derivative,alt_rate,official_test,14,26,1,descent,798,11,1,4
static_derivative,alt_rate,official_test,14,27,1,overall,1887,29,1,19
static_derivative,alt_rate,official_test,14,27,1,climb,262,0,0,0
static_derivative,alt_rate,official_test,14,27,1,cruise,1323,24,1,15
static_derivative,alt_rate,official_test,14,27,1,descent,302,5,1,4
static_derivative,alt_rate,official_test,14,28,1,overall,2629,4,1,2
static_derivative,alt_rate,official_test,14,28,1,climb,563,0,0,0
static_derivative,alt_rate,official_test,14,28,1,cruise,1152,0,0,0
static_derivative,alt_rate,official_test,14,28,1,descent,914,4,1,2
static_derivative,alt_rate,official_test,14,29,1,overall,1887,28,1,16
static_derivative,alt_rate,official_test,14,29,1,climb,262,0,0,0
static_derivative,alt_rate,official_test,14,29,1,cruise,1323,24,1,13
static_derivative,alt_rate,official_test,14,29,1,descent,302,4,1,3
static_derivative,alt_rate,official_test,14,30,1,overall,1528,19,1,6
static_derivative,alt_rate,official_test,14,30,1,climb,495,0,0,0
static_derivative,alt_rate,official_test,14,30,1,cruise,475,0,0,0
static_derivative,alt_rate,official_test,14,30,1,descent,558,19,1,6
static_derivative,alt_rate,official_test,14,31,1,overall,2629,4,1,2
static_derivative,alt_rate,official_test,14,31,1,climb,563,0,0,0
static_derivative,alt_rate,official_test,14,31,1,cruise,1152,0,0,0
static_derivative,alt_rate,official_test,14,31,1,descent,914,4,1,2
static_derivative,alt_rate,official_test,14,32,1,overall,1006,80,1,32
static_derivative,alt_rate,official_test,14,32,1,climb,330,0,0,0
static_derivative,alt_rate,official_test,14,32,1,cruise,232,0,0,0
static_derivative,alt_rate,official_test,14,32,1,descent,444,80,1,32
static_derivative,alt_rate,official_test,14,33,1,overall,1528,19,1,6
static_derivative,alt_rate,official_test,14,33,1,climb,495,0,0,0
static_derivative,alt_rate,official_test,14,33,1,cruise,475,0,0,0
static_derivative,alt_rate,official_test,14,33,1,descent,558,19,1,6
static_derivative,alt_rate,official_test,14,34,1,overall,1944,20,1,13
static_derivative,alt_rate,official_test,14,34,1,climb,164,0,0,0
static_derivative,alt_rate,official_test,14,34,1,cruise,1524,9,1,5
static_derivative,alt_rate,official_test,14,34,1,descent,256,11,1,8
static_derivative,alt_rate,official_test,14,35,1,overall,1706,16,1,7
static_derivative,alt_rate,official_test,14,35,1,climb,33,0,0,0
static_derivative,alt_rate,official_test,14,35,1,cruise,59,0,0,0
static_derivative,alt_rate,official_test,14,35,1,descent,1614,16,1,7
static_derivative,alt_rate,official_test,15,1,2,overall,2669,20,1,16
static_derivative,alt_rate,official_test,15,1,2,climb,705,0,0,0
static_derivative,alt_rate,official_test,15,1,2,cruise,555,0,0,0
static_derivative,alt_rate,official_test,15,1,2,descent,1409,20,1,16
static_derivative,alt_rate,official_test,15,2,2,overall,7711,8,1,5
static_derivative,alt_rate,official_test,15,2,2,climb,1947,0,0,0
static_derivative,alt_rate,official_test,15,2,2,cruise,3098,0,0,0
static_derivative,alt_rate,official_test,15,2,2,descent,2666,8,1,5
static_derivative,alt_rate,official_test,15,3,2,overall,5503,118,1,41
static_derivative,alt_rate,official_test,15,3,2,climb,3076,0,0,0
static_derivative,alt_rate,official_test,15,3,2,cruise,995,0,0,0
static_derivative,alt_rate,official_test,15,3,2,descent,1432,118,1,41
static_derivative,alt_rate,official_test,15,4,2,overall,6372,5,1,3
static_derivative,alt_rate,official_test,15,4,2,climb,2890,1,1,1
static_derivative,alt_rate,official_test,15,4,2,cruise,2106,0,0,0
static_derivative,alt_rate,official_test,15,4,2,descent,1376,4,1,2
static_derivative,alt_rate,official_test,15,5,2,overall,6075,0,0,0
static_derivative,alt_rate,official_test,15,5,2,climb,1898,0,0,0
static_derivative,alt_rate,official_test,15,5,2,cruise,2050,0,0,0
static_derivative,alt_rate,official_test,15,5,2,descent,2127,0,0,0
static_derivative,alt_rate,official_test,15,6,2,overall,9157,155,1,21
static_derivative,alt_rate,official_test,15,6,2,climb,3768,0,0,0
static_derivative,alt_rate,official_test,15,6,2,cruise,2226,0,0,0
static_derivative,alt_rate,official_test,15,6,2,descent,3163,155,1,21
static_derivative,alt_rate,official_test,15,7,2,overall,5892,45,1,11
static_derivative,alt_rate,official_test,15,7,2,climb,3460,15,1,5
static_derivative,alt_rate,official_test,15,7,2,cruise,1497,0,0,0
static_derivative,alt_rate,official_test,15,7,2,descent,935,30,1,6
static_derivative,alt_rate,official_test,15,8,2,overall,4015,4,1,3
static_derivative,alt_rate,official_test,15,8,2,climb,913,0,0,0
static_derivative,alt_rate,official_test,15,8,2,cruise,973,0,0,0
static_derivative,alt_rate,official_test,15,8,2,descent,2129,4,1,3
static_derivative,alt_rate,official_test,15,9,2,overall,8714,233,1,75
static_derivative,alt_rate,official_test,15,9,2,climb,2654,0,0,0
static_derivative,alt_rate,official_test,15,9,2,cruise,4350,33,1,20
static_derivative,alt_rate,official_test,15,9,2,descent,1710,200,1,56
static_derivative,alt_rate,official_test,15,10,2,overall,5218,145,1,38
static_derivative,alt_rate,official_test,15,10,2,climb,2880,0,0,0
static_derivative,alt_rate,official_test,15,10,2,cruise,758,0,0,0
static_derivative,alt_rate,official_test,15,10,2,descent,1580,145,1,38
static_derivative,alt_rate,official_test,15,11,2,overall,6001,48,1,17
static_derivative,alt_rate,official_test,15,11,2,climb,2567,0,0,0
static_derivative,alt_rate,official_test,15,11,2,cruise,1521,0,0,0
static_derivative,alt_rate,official_test,15,11,2,descent,1913,48,1,17
static_derivative,alt_rate,official_test,15,12,2,overall,8363,16,1,11
static_derivative,alt_rate,official_test,15,12,2,climb,2146,0,0,0
static_derivative,alt_rate,official_test,15,12,2,cruise,2656,0,0,0
static_derivative,alt_rate,official_test,15,12,2,descent,3561,16,1,11
static_derivative,alt_rate,official_test,15,13,2,overall,5761,19,1,13
static_derivative,alt_rate,official_test,15,13,2,climb,1955,0,0,0
static_derivative,alt_rate,official_test,15,13,2,cruise,2104,0,0,0
static_derivative,alt_rate,official_test,15,13,2,descent,1702,19,1,13
static_derivative,alt_rate,official_test,15,14,2,overall,6942,16,1,6
static_derivative,alt_rate,official_test,15,14,2,climb,2466,0,0,0
static_derivative,alt_rate,official_test,15,14,2,cruise,2580,0,0,0
static_derivative,alt_rate,official_test,15,14,2,descent,1896,16,1,6
static_derivative,alt_rate,official_test,15,15,2,overall,8154,63,1,21
static_derivative,alt_rate,official_test,15,15,2,climb,2342,0,0,0
static_derivative,alt_rate,official_test,15,15,2,cruise,2353,16,1,7
static_derivative,alt_rate,official_test,15,15,2,descent,3459,47,1,14
static_derivative,alt_rate,official_test,15,16,2,overall,5218,184,1,47
static_derivative,alt_rate,official_test,15,16,2,climb,2880,0,0,0
static_derivative,alt_rate,official_test,15,16,2,cruise,758,0,0,0
static_derivative,alt_rate,official_test,15,16,2,descent,1580,184,1,47
static_derivative,alt_rate,official_test,15,17,2,overall,5804,216,1,40
static_derivative,alt_rate,official_test,15,17,2,climb,2122,0,0,0
static_derivative,alt_rate,official_test,15,17,2,cruise,1784,0,0,0
static_derivative,alt_rate,official_test,15,17,2,descent,1898,216,1,40
static_derivative,alt_rate,official_test,15,18,2,overall,8154,60,1,25
static_derivative,alt_rate,official_test,15,18,2,climb,2342,0,0,0
static_derivative,alt_rate,official_test,15,18,2,cruise,2353,16,1,7
static_derivative,alt_rate,official_test,15,18,2,descent,3459,44,1,18
static_derivative,alt_rate,official_test,15,19,2,overall,6782,279,1,78
static_derivative,alt_rate,official_test,15,19,2,climb,3211,0,0,0
static_derivative,alt_rate,official_test,15,19,2,cruise,567,11,1,11
static_derivative,alt_rate,official_test,15,19,2,descent,3004,268,1,67
static_derivative,alt_rate,official_test,15,20,2,overall,6265,5,1,4
static_derivative,alt_rate,official_test,15,20,2,climb,1427,0,0,0
static_derivative,alt_rate,official_test,15,20,2,cruise,2185,1,1,1
static_derivative,alt_rate,official_test,15,20,2,descent,2653,4,1,3
static_derivative,alt_rate,official_test,15,21,2,overall,6381,68,1,12
static_derivative,alt_rate,official_test,15,21,2,climb,1431,0,0,0
static_derivative,alt_rate,official_test,15,21,2,cruise,1684,0,0,0
static_derivative,alt_rate,official_test,15,21,2,descent,3266,68,1,12
static_derivative,alt_rate,official_test,15,22,2,overall,5501,80,1,15
static_derivative,alt_rate,official_test,15,22,2,climb,2711,0,0,0
static_derivative,alt_rate,official_test,15,22,2,cruise,1270,0,0,0
static_derivative,alt_rate,official_test,15,22,2,descent,1520,80,1,15
static_derivative,alt_rate,official_test,15,23,2,overall,6887,25,1,15
static_derivative,alt_rate,official_test,15,23,2,climb,2052,0,0,0
static_derivative,alt_rate,official_test,15,23,2,cruise,2880,0,0,0
static_derivative,alt_rate,official_test,15,23,2,descent,1955,25,1,15
history,primary,official_test,11,1,3,overall,11007,68,1,38
history,primary,official_test,11,1,3,climb,2506,0,0,0
history,primary,official_test,11,1,3,cruise,4386,22,1,15
history,primary,official_test,11,1,3,descent,4115,46,1,23
history,primary,official_test,11,2,3,overall,17636,343,1,75
history,primary,official_test,11,2,3,climb,3612,0,0,0
history,primary,official_test,11,2,3,cruise,10521,33,1,15
history,primary,official_test,11,2,3,descent,3503,310,1,60
history,primary,official_test,11,3,3,overall,9831,183,1,78
history,primary,official_test,11,3,3,climb,2031,0,0,0
history,primary,official_test,11,3,3,cruise,3448,21,1,11
history,primary,official_test,11,3,3,descent,4352,162,1,67
history,primary,official_test,11,4,3,overall,13140,98,1,32
history,primary,official_test,11,4,3,climb,2902,0,0,0
history,primary,official_test,11,4,3,cruise,7069,1,1,1
history,primary,official_test,11,4,3,descent,3169,97,1,31
history,primary,official_test,11,5,3,overall,13751,198,1,66
history,primary,official_test,11,5,3,climb,2138,0,0,0
history,primary,official_test,11,5,3,cruise,6376,23,1,7
history,primary,official_test,11,5,3,descent,5237,175,1,59
history,primary,official_test,11,6,3,overall,11689,142,1,70
history,primary,official_test,11,6,3,climb,2583,0,0,0
history,primary,official_test,11,6,3,cruise,5477,46,1,25
history,primary,official_test,11,6,3,descent,3629,96,1,45
history,primary,official_test,11,7,3,overall,11007,75,1,34
history,primary,official_test,11,7,3,climb,2506,0,0,0
history,primary,official_test,11,7,3,cruise,4386,24,1,14
history,primary,official_test,11,7,3,descent,4115,51,1,20
history,primary,official_test,11,8,3,overall,8826,246,1,34
history,primary,official_test,11,8,3,climb,4368,41,1,2
history,primary,official_test,11,8,3,cruise,2947,95,1,4
history,primary,official_test,11,8,3,descent,1511,110,1,28
history,primary,official_test,11,9,3,overall,8928,129,1,40
history,primary,official_test,11,9,3,climb,2151,11,1,3
history,primary,official_test,11,9,3,cruise,4055,5,1,3
history,primary,official_test,11,9,3,descent,2722,113,1,34
history,primary,official_test,11,10,3,overall,13940,26,1,15
history,primary,official_test,11,10,3,climb,3800,0,0,0
history,primary,official_test,11,10,3,cruise,6079,3,1,2
history,primary,official_test,11,10,3,descent,4061,23,1,13
history,primary,official_test,11,11,3,overall,13751,187,1,48
history,primary,official_test,11,11,3,climb,2138,0,0,0
history,primary,official_test,11,11,3,cruise,6376,29,1,7
history,primary,official_test,11,11,3,descent,5237,158,1,41
history,primary,official_test,11,12,3,overall,14346,79,1,40
history,primary,official_test,11,12,3,climb,3405,0,0,0
history,primary,official_test,11,12,3,cruise,2752,21,1,13
history,primary,official_test,11,12,3,descent,8189,58,1,27
history,primary,official_test,11,13,3,overall,10704,53,1,34
history,primary,official_test,11,13,3,climb,2712,0,0,0
history,primary,official_test,11,13,3,cruise,4440,14,1,10
history,primary,official_test,11,13,3,descent,3552,39,1,24
history,primary,official_test,11,14,3,overall,11573,145,1,46
history,primary,official_test,11,14,3,climb,3378,0,0,0
history,primary,official_test,11,14,3,cruise,2869,6,1,4
history,primary,official_test,11,14,3,descent,5326,139,1,42
history,primary,official_test,11,15,3,overall,7701,47,1,37
history,primary,official_test,11,15,3,climb,2139,0,0,0
history,primary,official_test,11,15,3,cruise,1849,0,0,0
history,primary,official_test,11,15,3,descent,3713,47,1,37
history,primary,official_test,11,16,3,overall,11457,106,1,30
history,primary,official_test,11,16,3,climb,3291,0,0,0
history,primary,official_test,11,16,3,cruise,5172,1,1,1
history,primary,official_test,11,16,3,descent,2994,105,1,29
history,primary,official_test,11,17,3,overall,11457,111,1,25
history,primary,official_test,11,17,3,climb,3291,0,0,0
history,primary,official_test,11,17,3,cruise,5172,1,1,1
history,primary,official_test,11,17,3,descent,2994,110,1,24
history,primary,official_test,11,18,3,overall,12562,199,1,80
history,primary,official_test,11,18,3,climb,4727,0,0,0
history,primary,official_test,11,18,3,cruise,3161,6,1,4
history,primary,official_test,11,18,3,descent,4674,193,1,76
history,primary,official_test,14,1,1,overall,2551,8,1,4
history,primary,official_test,14,1,1,climb,79,0,0,0
history,primary,official_test,14,1,1,cruise,2364,4,1,2
history,primary,official_test,14,1,1,descent,108,4,1,2
history,primary,official_test,14,2,1,overall,1528,19,1,4
history,primary,official_test,14,2,1,climb,435,0,0,0
history,primary,official_test,14,2,1,cruise,592,0,0,0
history,primary,official_test,14,2,1,descent,501,19,1,4
history,primary,official_test,14,3,1,overall,1887,25,1,16
history,primary,official_test,14,3,1,climb,227,3,1,2
history,primary,official_test,14,3,1,cruise,1396,20,1,12
history,primary,official_test,14,3,1,descent,264,2,1,2
history,primary,official_test,14,4,1,overall,1303,35,1,19
history,primary,official_test,14,4,1,climb,87,0,0,0
history,primary,official_test,14,4,1,cruise,1069,17,1,13
history,primary,official_test,14,4,1,descent,147,18,1,6
history,primary,official_test,14,5,1,overall,2641,193,1,20
history,primary,official_test,14,5,1,climb,1059,0,0,0
history,primary,official_test,14,5,1,cruise,390,0,0,0
history,primary,official_test,14,5,1,descent,1192,193,1,20
history,primary,official_test,14,6,1,overall,2918,7,1,4
history,primary,official_test,14,6,1,climb,222,0,0,0
history,primary,official_test,14,6,1,cruise,1468,0,0,0
history,primary,official_test,14,6,1,descent,1228,7,1,4
history,primary,official_test,14,7,1,overall,1303,35,1,19
history,primary,official_test,14,7,1,climb,87,0,0,0
history,primary,official_test,14,7,1,cruise,1069,17,1,13
history,primary,official_test,14,7,1,descent,147,18,1,6
history,primary,official_test,14,8,1,overall,2551,8,1,4
history,primary,official_test,14,8,1,climb,79,0,0,0
history,primary,official_test,14,8,1,cruise,2364,4,1,2
history,primary,official_test,14,8,1,descent,108,4,1,2
history,primary,official_test,14,9,1,overall,1706,38,1,8
history,primary,official_test,14,9,1,climb,38,0,0,0
history,primary,official_test,14,9,1,cruise,47,0,0,0
history,primary,official_test,14,9,1,descent,1621,38,1,8
history,primary,official_test,14,10,1,overall,1706,38,1,7
history,primary,official_test,14,10,1,climb,38,0,0,0
history,primary,official_test,14,10,1,cruise,47,0,0,0
history,primary,official_test,14,10,1,descent,1621,38,1,7
history,primary,official_test,14,11,1,overall,2346,0,0,0
history,primary,official_test,14,11,1,climb,482,0,0,0
history,primary,official_test,14,11,1,cruise,1040,0,0,0
history,primary,official_test,14,11,1,descent,824,0,0,0
history,primary,official_test,14,12,1,overall,2641,201,1,19
history,primary,official_test,14,12,1,climb,1059,0,0,0
history,primary,official_test,14,12,1,cruise,390,0,0,0
history,primary,official_test,14,12,1,descent,1192,201,1,19
history,primary,official_test,14,13,1,overall,1303,39,1,21
history,primary,official_test,14,13,1,climb,87,0,0,0
history,primary,official_test,14,13,1,cruise,1069,20,1,16
history,primary,official_test,14,13,1,descent,147,19,1,5
history,primary,official_test,14,14,1,overall,2629,3,1,2
history,primary,official_test,14,14,1,climb,490,0,0,0
history,primary,official_test,14,14,1,cruise,1339,0,0,0
history,primary,official_test,14,14,1,descent,800,3,1,2
history,primary,official_test,14,15,1,overall,1930,6,1,4
history,primary,official_test,14,15,1,climb,486,0,0,0
history,primary,official_test,14,15,1,cruise,795,0,0,0
history,primary,official_test,14,15,1,descent,649,6,1,4
history,primary,official_test,14,16,1,overall,1528,19,1,4
history,primary,official_test,14,16,1,climb,435,0,0,0
history,primary,official_test,14,16,1,cruise,592,0,0,0
history,primary,official_test,14,16,1,descent,501,19,1,4
history,primary,official_test,14,17,1,overall,2641,218,1,14
history,primary,official_test,14,17,1,climb,1059,0,0,0
history,primary,official_test,14,17,1,cruise,390,0,0,0
history,primary,official_test,14,17,1,descent,1192,218,1,14
history,primary,official_test,14,18,1,overall,2629,3,1,2
history,primary,official_test,14,18,1,climb,490,0,0,0
history,primary,official_test,14,18,1,cruise,1339,0,0,0
history,primary,official_test,14,18,1,descent,800,3,1,2
history,primary,official_test,14,19,1,overall,1706,37,1,7
history,primary,official_test,14,19,1,climb,38,0,0,0
history,primary,official_test,14,19,1,cruise,47,0,0,0
history,primary,official_test,14,19,1,descent,1621,37,1,7
history,primary,official_test,14,20,1,overall,2629,3,1,2
history,primary,official_test,14,20,1,climb,490,0,0,0
history,primary,official_test,14,20,1,cruise,1339,0,0,0
history,primary,official_test,14,20,1,descent,800,3,1,2
history,primary,official_test,14,21,1,overall,1706,37,1,7
history,primary,official_test,14,21,1,climb,38,0,0,0
history,primary,official_test,14,21,1,cruise,47,0,0,0
history,primary,official_test,14,21,1,descent,1621,37,1,7
history,primary,official_test,14,22,1,overall,1887,23,1,16
history,primary,official_test,14,22,1,climb,227,1,1,1
history,primary,official_test,14,22,1,cruise,1396,21,1,14
history,primary,official_test,14,22,1,descent,264,1,1,1
history,primary,official_test,14,23,1,overall,2629,3,1,2
history,primary,official_test,14,23,1,climb,490,0,0,0
history,primary,official_test,14,23,1,cruise,1339,0,0,0
history,primary,official_test,14,23,1,descent,800,3,1,2
history,primary,official_test,14,24,1,overall,2641,221,1,13
history,primary,official_test,14,24,1,climb,1059,0,0,0
history,primary,official_test,14,24,1,cruise,390,0,0,0
