seed,stage,epoch,train_loss,validation_loss,best_epoch,epochs_run,max_epochs,patience,min_delta,fit_units,validation_units
1,engine_disjoint_epoch_selection,1,0.9394196671900955,0.9493706622509321,200,201,600,6.0,0.0001,"1,2,3,5,6,7",9
1,engine_disjoint_epoch_selection,2,0.8189441400940992,0.8147748575097223,200,201,600,6.0,0.0001,"1,2,3,5,6,7",9
1,engine_disjoint_epoch_selection,3,0.7154349734652838,0.7008334435218699,200,201,600,6.0,0.0001,"1,2,3,5,6,7",9
1,engine_disjoint_epoch_selection,4,0.62682221002789,0.6066847449831406,200,201,600,6.0,0.0001,"1,2,3,5,6,7",9
1,engine_disjoint_epoch_selection,5,0.5426221123421455,0.5208888021667808,200,201,600,6.0,0.0001,"1,2,3,5,6,7",9
1,engine_disjoint_epoch_selection,6,0.46548084753296304,0.44603197092888824,200,201,600,6.0,0.0001,"1,2,3,5,6,7",9
1,engine_disjoint_epoch_selection,7,0.4035175550455631,0.3880999139960455,200,201,600,6.0,0.0001,"1,2,3,5,6,7",9
1,engine_disjoint_epoch_selection,8,0.35435136606670947,0.34391748041185405,200,201,600,6.0,0.0001,"1,2,3,5,6,7",9
1,engine_disjoint_epoch_selection,9,0.31538631032507647,0.3076978695473174,200,201,600,6.0,0.0001,"1,2,3,5,6,7",9
1,engine_disjoint_epoch_selection,10,0.2837474918624707,0.2750056134990478,200,201,600,6.0,0.0001,"1,2,3,5,6,7",9
1,engine_disjoint_epoch_selection,11,0.2573299959828507,0.24903443264700098,200,201,600,6.0,0.0001,"1,2,3,5,6,7",9
1,engine_disjoint_epoch_selection,12,0.23531220855758975,0.22582512106325375,200,201,600,6.0,0.0001,"1,2,3,5,6,7",9
1,engine_disjoint_epoch_selection,13,0.21687883926064397,0.20779205941009343,200,201,600,6.0,0.0001,"1,2,3,5,6,7",9
1,engine_disjoint_epoch_selection,14,0.20158269358559772,0.19243406866069607,200,201,600,6.0,0.0001,"1,2,3,5,6,7",9
1,engine_disjoint_epoch_selection,15,0.1884761251520441,0.17883211525690582,200,201,600,6.0,0.0001,"1,2,3,5,6,7",9
1,engine_disjoint_epoch_selection,16,0.1774470065159223,0.16693898976418667,200,201,600,6.0,0.0001,"1,2,3,5,6,7",9
1,engine_disjoint_epoch_selection,17,0.16789303027550212,0.15684481184956522,200,201,600,6.0,0.0001,"1,2,3,5,6,7",9
1,engine_disjoint_epoch_selection,18,0.15955732363439046,0.1482886903576572,200,201,600,6.0,0.0001,"1,2,3,5,6,7",9
1,engine_disjoint_epoch_selection,19,0.15221412817685132,0.13970888236051837,200,201,600,6.0,0.0001,"1,2,3,5,6,7",9
1,engine_disjoint_epoch_selection,20,0.14550718528127712,0.13185601111087342,200,201,600,6.0,0.0001,"1,2,3,5,6,7",9
1,engine_disjoint_epoch_selection,21,0.1394571044516326,0.12428320673789436,200,201,600,6.0,0.0001,"1,2,3,5,6,7",9
1,engine_disjoint_epoch_selection,22,0.13400057185203854,0.11686940705462287,200,201,600,6.0,0.0001,"1,2,3,5,6,7",9
1,engine_disjoint_epoch_selection,23,0.1291450908341749,0.11093382167527237,200,201,600,6.0,0.0001,"1,2,3,5,6,7",9
1,engine_disjoint_epoch_selection,24,0.12458348782607631,0.10483275613315843,200,201,600,6.0,0.0001,"1,2,3,5,6,7",9
1,engine_disjoint_epoch_selection,25,0.12047553907813208,0.09851868450988897,200,201,600,6.0,0.0001,"1,2,3,5,6,7",9
1,engine_disjoint_epoch_selection,26,0.11666087568508322,0.09331201301313341,200,201,600,6.0,0.0001,"1,2,3,5,6,7",9
1,engine_disjoint_epoch_selection,27,0.11316842298355033,0.08804171581530565,200,201,600,6.0,0.0001,"1,2,3,5,6,7",9
1,engine_disjoint_epoch_selection,28,0.11002012349010341,0.08409761399051521,200,201,600,6.0,0.0001,"1,2,3,5,6,7",9
1,engine_disjoint_epoch_selection,29,0.10706263870243866,0.08046142962172825,200,201,600,6.0,0.0001,"1,2,3,5,6,7",9
1,engine_disjoint_epoch_selection,30,0.10441279133364932,0.07697548796263254,200,201,600,6.0,0.0001,"1,2,3,5,6,7",9
1,engine_disjoint_epoch_selection,31,0.10185453126308817,0.0739459400270347,200,201,600,6.0,0.0001,"1,2,3,5,6,7",9
1,engine_disjoint_epoch_selection,32,0.09946326137993207,0.07150740791272794,200,201,600,6.0,0.0001,"1,2,3,5,6,7",9
1,engine_disjoint_epoch_selection,33,0.09723178468345335,0.06859053711990075,200,201,600,6.0,0.0001,"1,2,3,5,6,7",9
1,engine_disjoint_epoch_selection,34,0.09512423553052031,0.06676237079208755,200,201,600,6.0,0.0001,"1,2,3,5,6,7",9
