detector,seed,phase_definition,nominal_fpr,unit,cycle,flight_class,phase,rows,false_alarms,any_false_alarm,false_alarm_events
lstm_autoencoder,1,primary,0.02,14,26,1,climb,650,17,1,6
lstm_autoencoder,1,primary,0.02,14,26,1,cruise,2235,30,1,9
lstm_autoencoder,1,primary,0.02,14,26,1,descent,2493,76,1,39
lstm_autoencoder,1,primary,0.02,14,27,1,overall,5130,133,1,61
lstm_autoencoder,1,primary,0.02,14,27,1,climb,779,7,1,2
lstm_autoencoder,1,primary,0.02,14,27,1,cruise,1624,27,1,6
lstm_autoencoder,1,primary,0.02,14,27,1,descent,2727,99,1,53
lstm_autoencoder,1,primary,0.02,14,28,1,overall,4495,38,1,23
lstm_autoencoder,1,primary,0.02,14,28,1,climb,1017,11,1,5
lstm_autoencoder,1,primary,0.02,14,28,1,cruise,1571,9,1,9
lstm_autoencoder,1,primary,0.02,14,28,1,descent,1907,18,1,9
lstm_autoencoder,1,primary,0.02,14,29,1,overall,5130,176,1,79
lstm_autoencoder,1,primary,0.02,14,29,1,climb,779,14,1,5
lstm_autoencoder,1,primary,0.02,14,29,1,cruise,1624,34,1,11
lstm_autoencoder,1,primary,0.02,14,29,1,descent,2727,128,1,63
lstm_autoencoder,1,primary,0.02,14,30,1,overall,3336,108,1,54
lstm_autoencoder,1,primary,0.02,14,30,1,climb,1028,21,1,10
lstm_autoencoder,1,primary,0.02,14,30,1,cruise,771,5,1,3
lstm_autoencoder,1,primary,0.02,14,30,1,descent,1537,82,1,41
lstm_autoencoder,1,primary,0.02,14,31,1,overall,4495,40,1,23
lstm_autoencoder,1,primary,0.02,14,31,1,climb,1017,13,1,5
lstm_autoencoder,1,primary,0.02,14,31,1,cruise,1571,9,1,9
lstm_autoencoder,1,primary,0.02,14,31,1,descent,1907,18,1,9
lstm_autoencoder,1,primary,0.02,14,32,1,overall,3121,33,1,17
lstm_autoencoder,1,primary,0.02,14,32,1,climb,875,14,1,7
lstm_autoencoder,1,primary,0.02,14,32,1,cruise,584,3,1,2
lstm_autoencoder,1,primary,0.02,14,32,1,descent,1662,16,1,8
lstm_autoencoder,1,primary,0.02,14,33,1,overall,3336,121,1,62
lstm_autoencoder,1,primary,0.02,14,33,1,climb,1028,26,1,13
lstm_autoencoder,1,primary,0.02,14,33,1,cruise,771,5,1,3
lstm_autoencoder,1,primary,0.02,14,33,1,descent,1537,90,1,46
lstm_autoencoder,1,primary,0.02,14,34,1,overall,4181,228,1,46
lstm_autoencoder,1,primary,0.02,14,34,1,climb,760,20,1,6
lstm_autoencoder,1,primary,0.02,14,34,1,cruise,1877,30,1,11
lstm_autoencoder,1,primary,0.02,14,34,1,descent,1544,178,1,29
lstm_autoencoder,1,primary,0.02,14,35,1,overall,5355,76,1,37
lstm_autoencoder,1,primary,0.02,14,35,1,climb,570,5,1,2
lstm_autoencoder,1,primary,0.02,14,35,1,cruise,2042,32,1,13
lstm_autoencoder,1,primary,0.02,14,35,1,descent,2743,39,1,22
lstm_autoencoder,1,primary,0.02,15,1,2,overall,5696,77,1,35
lstm_autoencoder,1,primary,0.02,15,1,2,climb,1243,8,1,2
lstm_autoencoder,1,primary,0.02,15,1,2,cruise,1062,10,1,5
lstm_autoencoder,1,primary,0.02,15,1,2,descent,3391,59,1,28
lstm_autoencoder,1,primary,0.02,15,2,2,overall,9239,68,1,38
lstm_autoencoder,1,primary,0.02,15,2,2,climb,2448,11,1,5
lstm_autoencoder,1,primary,0.02,15,2,2,cruise,3696,12,1,11
lstm_autoencoder,1,primary,0.02,15,2,2,descent,3095,45,1,22
lstm_autoencoder,1,primary,0.02,15,3,2,overall,9178,284,1,49
lstm_autoencoder,1,primary,0.02,15,3,2,climb,4026,34,1,18
lstm_autoencoder,1,primary,0.02,15,3,2,cruise,1191,144,1,8
lstm_autoencoder,1,primary,0.02,15,3,2,descent,3961,106,1,23
lstm_autoencoder,1,primary,0.02,15,4,2,overall,9034,159,1,70
lstm_autoencoder,1,primary,0.02,15,4,2,climb,3642,33,1,21
lstm_autoencoder,1,primary,0.02,15,4,2,cruise,2593,30,1,17
lstm_autoencoder,1,primary,0.02,15,4,2,descent,2799,96,1,32
lstm_autoencoder,1,primary,0.02,15,5,2,overall,9960,124,1,39
lstm_autoencoder,1,primary,0.02,15,5,2,climb,2236,4,1,1
lstm_autoencoder,1,primary,0.02,15,5,2,cruise,2745,11,1,9
lstm_autoencoder,1,primary,0.02,15,5,2,descent,4979,109,1,29
lstm_autoencoder,1,primary,0.02,15,6,2,overall,12295,263,1,70
lstm_autoencoder,1,primary,0.02,15,6,2,climb,4144,8,1,2
lstm_autoencoder,1,primary,0.02,15,6,2,cruise,2960,177,1,28
lstm_autoencoder,1,primary,0.02,15,6,2,descent,5191,78,1,40
lstm_autoencoder,1,primary,0.02,15,7,2,overall,8227,319,1,74
lstm_autoencoder,1,primary,0.02,15,7,2,climb,3568,155,1,42
lstm_autoencoder,1,primary,0.02,15,7,2,cruise,2386,57,1,15
lstm_autoencoder,1,primary,0.02,15,7,2,descent,2273,107,1,17
lstm_autoencoder,1,primary,0.02,15,8,2,overall,7034,615,1,111
lstm_autoencoder,1,primary,0.02,15,8,2,climb,1354,30,1,5
lstm_autoencoder,1,primary,0.02,15,8,2,cruise,1715,3,1,2
lstm_autoencoder,1,primary,0.02,15,8,2,descent,3965,582,1,104
lstm_autoencoder,1,primary,0.02,15,9,2,overall,11355,1003,1,214
lstm_autoencoder,1,primary,0.02,15,9,2,climb,3110,3,1,1
lstm_autoencoder,1,primary,0.02,15,9,2,cruise,4896,414,1,125
lstm_autoencoder,1,primary,0.02,15,9,2,descent,3349,586,1,89
lstm_autoencoder,1,primary,0.02,15,10,2,overall,9407,91,1,46
lstm_autoencoder,1,primary,0.02,15,10,2,climb,3099,13,1,5
lstm_autoencoder,1,primary,0.02,15,10,2,cruise,1671,9,1,5
lstm_autoencoder,1,primary,0.02,15,10,2,descent,4637,69,1,36
lstm_autoencoder,1,primary,0.02,15,11,2,overall,8817,100,1,29
lstm_autoencoder,1,primary,0.02,15,11,2,climb,2863,5,1,1
lstm_autoencoder,1,primary,0.02,15,11,2,cruise,2343,10,1,9
lstm_autoencoder,1,primary,0.02,15,11,2,descent,3611,85,1,19
lstm_autoencoder,1,primary,0.02,15,12,2,overall,10448,65,1,32
lstm_autoencoder,1,primary,0.02,15,12,2,climb,2481,10,1,3
lstm_autoencoder,1,primary,0.02,15,12,2,cruise,3230,20,1,15
lstm_autoencoder,1,primary,0.02,15,12,2,descent,4737,35,1,14
lstm_autoencoder,1,primary,0.02,15,13,2,overall,7168,272,1,60
lstm_autoencoder,1,primary,0.02,15,13,2,climb,2117,106,1,6
lstm_autoencoder,1,primary,0.02,15,13,2,cruise,2807,115,1,33
lstm_autoencoder,1,primary,0.02,15,13,2,descent,2244,51,1,21
lstm_autoencoder,1,primary,0.02,15,14,2,overall,9447,141,1,82
lstm_autoencoder,1,primary,0.02,15,14,2,climb,2856,73,1,42
lstm_autoencoder,1,primary,0.02,15,14,2,cruise,3631,15,1,12
lstm_autoencoder,1,primary,0.02,15,14,2,descent,2960,53,1,28
lstm_autoencoder,1,primary,0.02,15,15,2,overall,10537,210,1,59
lstm_autoencoder,1,primary,0.02,15,15,2,climb,2522,8,1,2
lstm_autoencoder,1,primary,0.02,15,15,2,cruise,3299,152,1,28
lstm_autoencoder,1,primary,0.02,15,15,2,descent,4716,50,1,29
lstm_autoencoder,1,primary,0.02,15,16,2,overall,9407,101,1,43
lstm_autoencoder,1,primary,0.02,15,16,2,climb,3099,13,1,5
lstm_autoencoder,1,primary,0.02,15,16,2,cruise,1671,10,1,5
lstm_autoencoder,1,primary,0.02,15,16,2,descent,4637,78,1,33
lstm_autoencoder,1,primary,0.02,15,17,2,overall,7889,47,1,25
lstm_autoencoder,1,primary,0.02,15,17,2,climb,2930,24,1,13
lstm_autoencoder,1,primary,0.02,15,17,2,cruise,2624,3,1,3
lstm_autoencoder,1,primary,0.02,15,17,2,descent,2335,20,1,9
lstm_autoencoder,1,primary,0.02,15,18,2,overall,10537,203,1,52
lstm_autoencoder,1,primary,0.02,15,18,2,climb,2522,8,1,2
lstm_autoencoder,1,primary,0.02,15,18,2,cruise,3299,147,1,22
lstm_autoencoder,1,primary,0.02,15,18,2,descent,4716,48,1,28
lstm_autoencoder,1,primary,0.02,15,19,2,overall,9297,472,1,101
lstm_autoencoder,1,primary,0.02,15,19,2,climb,3483,15,1,6
lstm_autoencoder,1,primary,0.02,15,19,2,cruise,1459,208,1,19
lstm_autoencoder,1,primary,0.02,15,19,2,descent,4355,249,1,76
lstm_autoencoder,1,primary,0.02,15,20,2,overall,8774,59,1,39
lstm_autoencoder,1,primary,0.02,15,20,2,climb,1913,7,1,3
lstm_autoencoder,1,primary,0.02,15,20,2,cruise,2808,21,1,14
lstm_autoencoder,1,primary,0.02,15,20,2,descent,4053,31,1,22
lstm_autoencoder,1,primary,0.02,15,21,2,overall,8900,116,1,39
lstm_autoencoder,1,primary,0.02,15,21,2,climb,1751,5,1,2
lstm_autoencoder,1,primary,0.02,15,21,2,cruise,2382,6,1,5
lstm_autoencoder,1,primary,0.02,15,21,2,descent,4767,105,1,32
lstm_autoencoder,1,primary,0.02,15,22,2,overall,7435,442,1,95
lstm_autoencoder,1,primary,0.02,15,22,2,climb,2950,236,1,40
lstm_autoencoder,1,primary,0.02,15,22,2,cruise,2120,91,1,28
lstm_autoencoder,1,primary,0.02,15,22,2,descent,2365,115,1,28
lstm_autoencoder,1,primary,0.02,15,23,2,overall,11224,89,1,46
lstm_autoencoder,1,primary,0.02,15,23,2,climb,2941,21,1,6
lstm_autoencoder,1,primary,0.02,15,23,2,cruise,3745,29,1,16
lstm_autoencoder,1,primary,0.02,15,23,2,descent,4538,39,1,24
lstm_autoencoder,1,primary,0.02,15,24,2,overall,5625,78,1,33
lstm_autoencoder,1,primary,0.02,15,24,2,climb,1204,22,1,6
lstm_autoencoder,1,primary,0.02,15,24,2,cruise,1046,18,1,7
lstm_autoencoder,1,primary,0.02,15,24,2,descent,3375,38,1,20
lstm_autoencoder,2,primary,0.005,10,1,3,overall,16653,47,1,18
lstm_autoencoder,2,primary,0.005,10,1,3,climb,4219,5,1,4
lstm_autoencoder,2,primary,0.005,10,1,3,cruise,7912,10,1,7
lstm_autoencoder,2,primary,0.005,10,1,3,descent,4522,32,1,7
lstm_autoencoder,2,primary,0.005,10,2,3,overall,17730,38,1,21
lstm_autoencoder,2,primary,0.005,10,2,3,climb,1698,21,1,6
lstm_autoencoder,2,primary,0.005,10,2,3,cruise,11473,11,1,10
lstm_autoencoder,2,primary,0.005,10,2,3,descent,4559,6,1,5
lstm_autoencoder,2,primary,0.005,10,3,3,overall,16051,232,1,39
lstm_autoencoder,2,primary,0.005,10,3,3,climb,4740,8,1,4
lstm_autoencoder,2,primary,0.005,10,3,3,cruise,6179,75,1,20
lstm_autoencoder,2,primary,0.005,10,3,3,descent,5132,149,1,15
lstm_autoencoder,2,primary,0.005,10,4,3,overall,14472,143,1,20
lstm_autoencoder,2,primary,0.005,10,4,3,climb,3925,5,1,2
lstm_autoencoder,2,primary,0.005,10,4,3,cruise,4355,10,1,6
lstm_autoencoder,2,primary,0.005,10,4,3,descent,6192,128,1,12
lstm_autoencoder,2,primary,0.005,10,5,3,overall,13680,63,1,27
lstm_autoencoder,2,primary,0.005,10,5,3,climb,3004,3,1,2
lstm_autoencoder,2,primary,0.005,10,5,3,cruise,4958,31,1,10
lstm_autoencoder,2,primary,0.005,10,5,3,descent,5718,29,1,15
lstm_autoencoder,2,primary,0.005,10,6,3,overall,16169,105,1,24
lstm_autoencoder,2,primary,0.005,10,6,3,climb,2789,10,1,3
lstm_autoencoder,2,primary,0.005,10,6,3,cruise,7591,28,1,4
lstm_autoencoder,2,primary,0.005,10,6,3,descent,5789,67,1,17
lstm_autoencoder,2,primary,0.005,10,7,3,overall,16872,167,1,38
lstm_autoencoder,2,primary,0.005,10,7,3,climb,4973,3,1,2
lstm_autoencoder,2,primary,0.005,10,7,3,cruise,5553,38,1,9
lstm_autoencoder,2,primary,0.005,10,7,3,descent,6346,126,1,27
lstm_autoencoder,2,primary,0.005,10,8,3,overall,13282,19,1,18
lstm_autoencoder,2,primary,0.005,10,8,3,climb,1125,2,1,1
lstm_autoencoder,2,primary,0.005,10,8,3,cruise,7772,5,1,5
lstm_autoencoder,2,primary,0.005,10,8,3,descent,4385,12,1,12
lstm_autoencoder,2,primary,0.005,10,9,3,overall,13229,892,1,104
lstm_autoencoder,2,primary,0.005,10,9,3,climb,6639,29,1,16
lstm_autoencoder,2,primary,0.005,10,9,3,cruise,3362,469,1,32
lstm_autoencoder,2,primary,0.005,10,9,3,descent,3228,394,1,57
lstm_autoencoder,2,primary,0.005,10,10,3,overall,13085,92,1,14
lstm_autoencoder,2,primary,0.005,10,10,3,climb,2517,3,1,1
lstm_autoencoder,2,primary,0.005,10,10,3,cruise,4499,74,1,4
lstm_autoencoder,2,primary,0.005,10,10,3,descent,6069,15,1,9
lstm_autoencoder,2,primary,0.005,10,11,3,overall,17290,160,1,46
lstm_autoencoder,2,primary,0.005,10,11,3,climb,6168,6,1,4
lstm_autoencoder,2,primary,0.005,10,11,3,cruise,4391,37,1,6
lstm_autoencoder,2,primary,0.005,10,11,3,descent,6731,117,1,36
lstm_autoencoder,2,primary,0.005,10,12,3,overall,14185,183,1,58
lstm_autoencoder,2,primary,0.005,10,12,3,climb,4709,3,1,1
lstm_autoencoder,2,primary,0.005,10,12,3,cruise,4064,126,1,31
lstm_autoencoder,2,primary,0.005,10,12,3,descent,5412,54,1,26
lstm_autoencoder,2,primary,0.005,10,13,3,overall,13817,153,1,20
lstm_autoencoder,2,primary,0.005,10,13,3,climb,4148,7,1,4
lstm_autoencoder,2,primary,0.005,10,13,3,cruise,3426,136,1,10
lstm_autoencoder,2,primary,0.005,10,13,3,descent,6243,10,1,6
lstm_autoencoder,2,primary,0.005,10,14,3,overall,16872,146,1,34
lstm_autoencoder,2,primary,0.005,10,14,3,climb,4973,3,1,2
lstm_autoencoder,2,primary,0.005,10,14,3,cruise,5553,39,1,8
lstm_autoencoder,2,primary,0.005,10,14,3,descent,6346,104,1,24
lstm_autoencoder,2,primary,0.005,10,15,3,overall,13926,227,1,42
lstm_autoencoder,2,primary,0.005,10,15,3,climb,4963,21,1,11
lstm_autoencoder,2,primary,0.005,10,15,3,cruise,4767,60,1,12
lstm_autoencoder,2,primary,0.005,10,15,3,descent,4196,146,1,19
lstm_autoencoder,2,primary,0.005,10,16,3,overall,9649,9,1,5
lstm_autoencoder,2,primary,0.005,10,16,3,climb,1809,3,1,1
lstm_autoencoder,2,primary,0.005,10,16,3,cruise,2108,0,0,0
lstm_autoencoder,2,primary,0.005,10,16,3,descent,5732,6,1,4
lstm_autoencoder,2,primary,0.005,10,17,3,overall,12886,25,1,23
lstm_autoencoder,2,primary,0.005,10,17,3,climb,1429,1,1,1
lstm_autoencoder,2,primary,0.005,10,17,3,cruise,7218,0,0,0
lstm_autoencoder,2,primary,0.005,10,17,3,descent,4239,24,1,22
lstm_autoencoder,2,primary,0.005,11,1,3,overall,13033,122,1,35
lstm_autoencoder,2,primary,0.005,11,1,3,climb,3144,8,1,3
lstm_autoencoder,2,primary,0.005,11,1,3,cruise,4668,52,1,13
lstm_autoencoder,2,primary,0.005,11,1,3,descent,5221,62,1,19
lstm_autoencoder,2,primary,0.005,11,2,3,overall,20294,149,1,37
lstm_autoencoder,2,primary,0.005,11,2,3,climb,4135,1,1,1
lstm_autoencoder,2,primary,0.005,11,2,3,cruise,10862,83,1,21
lstm_autoencoder,2,primary,0.005,11,2,3,descent,5297,65,1,15
lstm_autoencoder,2,primary,0.005,11,3,3,overall,13985,71,1,28
lstm_autoencoder,2,primary,0.005,11,3,3,climb,2497,2,1,2
lstm_autoencoder,2,primary,0.005,11,3,3,cruise,3883,33,1,9
lstm_autoencoder,2,primary,0.005,11,3,3,descent,7605,36,1,17
lstm_autoencoder,2,primary,0.005,11,4,3,overall,15548,85,1,19
lstm_autoencoder,2,primary,0.005,11,4,3,climb,3621,5,1,2
lstm_autoencoder,2,primary,0.005,11,4,3,cruise,7383,2,1,2
lstm_autoencoder,2,primary,0.005,11,4,3,descent,4544,78,1,15
lstm_autoencoder,2,primary,0.005,11,5,3,overall,15776,245,1,20
lstm_autoencoder,2,primary,0.005,11,5,3,climb,2819,9,1,3
lstm_autoencoder,2,primary,0.005,11,5,3,cruise,6671,33,1,6
lstm_autoencoder,2,primary,0.005,11,5,3,descent,6286,203,1,11
lstm_autoencoder,2,primary,0.005,11,6,3,overall,15073,179,1,46
lstm_autoencoder,2,primary,0.005,11,6,3,climb,2322,1,1,1
lstm_autoencoder,2,primary,0.005,11,6,3,cruise,6528,85,1,24
lstm_autoencoder,2,primary,0.005,11,6,3,descent,6223,93,1,21
lstm_autoencoder,2,primary,0.005,11,7,3,overall,13033,124,1,37
lstm_autoencoder,2,primary,0.005,11,7,3,climb,3144,8,1,3
lstm_autoencoder,2,primary,0.005,11,7,3,cruise,4668,55,1,13
lstm_autoencoder,2,primary,0.005,11,7,3,descent,5221,61,1,21
lstm_autoencoder,2,primary,0.005,11,8,3,overall,11068,109,1,23
lstm_autoencoder,2,primary,0.005,11,8,3,climb,4841,3,1,2
lstm_autoencoder,2,primary,0.005,11,8,3,cruise,3268,93,1,13
lstm_autoencoder,2,primary,0.005,11,8,3,descent,2959,13,1,8
lstm_autoencoder,2,primary,0.005,11,9,3,overall,11966,227,1,104
lstm_autoencoder,2,primary,0.005,11,9,3,climb,2678,21,1,9
lstm_autoencoder,2,primary,0.005,11,9,3,cruise,4297,16,1,4
lstm_autoencoder,2,primary,0.005,11,9,3,descent,4991,190,1,91
lstm_autoencoder,2,primary,0.005,11,10,3,overall,15998,24,1,15
lstm_autoencoder,2,primary,0.005,11,10,3,climb,4307,4,1,1
lstm_autoencoder,2,primary,0.005,11,10,3,cruise,6461,7,1,6
lstm_autoencoder,2,primary,0.005,11,10,3,descent,5230,13,1,8
lstm_autoencoder,2,primary,0.005,11,11,3,overall,15776,208,1,17
lstm_autoencoder,2,primary,0.005,11,11,3,climb,2819,5,1,2
lstm_autoencoder,2,primary,0.005,11,11,3,cruise,6671,42,1,4
lstm_autoencoder,2,primary,0.005,11,11,3,descent,6286,161,1,11
lstm_autoencoder,2,primary,0.005,11,12,3,overall,16285,251,1,57
lstm_autoencoder,2,primary,0.005,11,12,3,climb,4164,111,1,7
lstm_autoencoder,2,primary,0.005,11,12,3,cruise,7012,86,1,39
lstm_autoencoder,2,primary,0.005,11,12,3,descent,5109,54,1,11
lstm_autoencoder,2,primary,0.005,11,13,3,overall,13074,37,1,16
lstm_autoencoder,2,primary,0.005,11,13,3,climb,3229,4,1,1
lstm_autoencoder,2,primary,0.005,11,13,3,cruise,4939,26,1,11
lstm_autoencoder,2,primary,0.005,11,13,3,descent,4906,7,1,4
lstm_autoencoder,2,primary,0.005,11,14,3,overall,14472,166,1,21
lstm_autoencoder,2,primary,0.005,11,14,3,climb,3925,4,1,2
lstm_autoencoder,2,primary,0.005,11,14,3,cruise,4355,9,1,6
lstm_autoencoder,2,primary,0.005,11,14,3,descent,6192,153,1,13
lstm_autoencoder,2,primary,0.005,11,15,3,overall,11923,48,1,21
lstm_autoencoder,2,primary,0.005,11,15,3,climb,2575,4,1,2
lstm_autoencoder,2,primary,0.005,11,15,3,cruise,2230,0,0,0
lstm_autoencoder,2,primary,0.005,11,15,3,descent,7118,44,1,19
lstm_autoencoder,2,primary,0.005,11,16,3,overall,14134,112,1,22
lstm_autoencoder,2,primary,0.005,11,16,3,climb,3933,3,1,1
lstm_autoencoder,2,primary,0.005,11,16,3,cruise,5471,60,1,12
lstm_autoencoder,2,primary,0.005,11,16,3,descent,4730,49,1,9
lstm_autoencoder,2,primary,0.005,11,17,3,overall,14134,108,1,24
lstm_autoencoder,2,primary,0.005,11,17,3,climb,3933,2,1,1
lstm_autoencoder,2,primary,0.005,11,17,3,cruise,5471,54,1,15
lstm_autoencoder,2,primary,0.005,11,17,3,descent,4730,52,1,8
lstm_autoencoder,2,primary,0.005,11,18,3,overall,15635,95,1,28
lstm_autoencoder,2,primary,0.005,11,18,3,climb,5393,5,1,1
lstm_autoencoder,2,primary,0.005,11,18,3,cruise,3514,33,1,10
lstm_autoencoder,2,primary,0.005,11,18,3,descent,6728,57,1,17
lstm_autoencoder,2,primary,0.005,12,1,1,overall,4181,6,1,3
lstm_autoencoder,2,primary,0.005,12,1,1,climb,760,4,1,1
lstm_autoencoder,2,primary,0.005,12,1,1,cruise,1877,2,1,2
lstm_autoencoder,2,primary,0.005,12,1,1,descent,1544,0,0,0
lstm_autoencoder,2,primary,0.005,12,2,1,overall,5130,14,1,10
lstm_autoencoder,2,primary,0.005,12,2,1,climb,779,2,1,1
lstm_autoencoder,2,primary,0.005,12,2,1,cruise,1624,3,1,2
lstm_autoencoder,2,primary,0.005,12,2,1,descent,2727,9,1,7
lstm_autoencoder,2,primary,0.005,12,3,1,overall,4008,13,1,5
lstm_autoencoder,2,primary,0.005,12,3,1,climb,625,10,1,2
lstm_autoencoder,2,primary,0.005,12,3,1,cruise,2279,3,1,3
lstm_autoencoder,2,primary,0.005,12,3,1,descent,1104,0,0,0
lstm_autoencoder,2,primary,0.005,12,4,1,overall,5069,1,1,1
lstm_autoencoder,2,primary,0.005,12,4,1,climb,1772,1,1,1
lstm_autoencoder,2,primary,0.005,12,4,1,cruise,686,0,0,0
lstm_autoencoder,2,primary,0.005,12,4,1,descent,2611,0,0,0
lstm_autoencoder,2,primary,0.005,12,5,1,overall,3336,16,1,8
lstm_autoencoder,2,primary,0.005,12,5,1,climb,1028,4,1,2
lstm_autoencoder,2,primary,0.005,12,5,1,cruise,771,0,0,0
lstm_autoencoder,2,primary,0.005,12,5,1,descent,1537,12,1,6
lstm_autoencoder,2,primary,0.005,12,6,1,overall,3121,2,1,1
lstm_autoencoder,2,primary,0.005,12,6,1,climb,875,2,1,1
lstm_autoencoder,2,primary,0.005,12,6,1,cruise,584,0,0,0
lstm_autoencoder,2,primary,0.005,12,6,1,descent,1662,0,0,0
lstm_autoencoder,2,primary,0.005,12,7,1,overall,3121,2,1,1
lstm_autoencoder,2,primary,0.005,12,7,1,climb,875,2,1,1
lstm_autoencoder,2,primary,0.005,12,7,1,cruise,584,0,0,0
lstm_autoencoder,2,primary,0.005,12,7,1,descent,1662,0,0,0
lstm_autoencoder,2,primary,0.005,12,8,1,overall,3796,6,1,3
lstm_autoencoder,2,primary,0.005,12,8,1,climb,1240,4,1,1
lstm_autoencoder,2,primary,0.005,12,8,1,cruise,927,0,0,0
lstm_autoencoder,2,primary,0.005,12,8,1,descent,1629,2,1,2
lstm_autoencoder,2,primary,0.005,12,9,1,overall,5130,15,1,11
lstm_autoencoder,2,primary,0.005,12,9,1,climb,779,2,1,1
lstm_autoencoder,2,primary,0.005,12,9,1,cruise,1624,3,1,2
lstm_autoencoder,2,primary,0.005,12,9,1,descent,2727,10,1,8
lstm_autoencoder,2,primary,0.005,12,10,1,overall,3336,15,1,8
lstm_autoencoder,2,primary,0.005,12,10,1,climb,1028,3,1,2
lstm_autoencoder,2,primary,0.005,12,10,1,cruise,771,0,0,0
lstm_autoencoder,2,primary,0.005,12,10,1,descent,1537,12,1,6
lstm_autoencoder,2,primary,0.005,12,11,1,overall,5378,23,1,12
lstm_autoencoder,2,primary,0.005,12,11,1,climb,650,4,1,1
lstm_autoencoder,2,primary,0.005,12,11,1,cruise,2235,6,1,3
lstm_autoencoder,2,primary,0.005,12,11,1,descent,2493,13,1,8
lstm_autoencoder,2,primary,0.005,12,12,1,overall,5677,6,1,4
lstm_autoencoder,2,primary,0.005,12,12,1,climb,1015,2,1,1
lstm_autoencoder,2,primary,0.005,12,12,1,cruise,647,0,0,0
lstm_autoencoder,2,primary,0.005,12,12,1,descent,4015,4,1,3
lstm_autoencoder,2,primary,0.005,12,13,1,overall,3796,6,1,3
lstm_autoencoder,2,primary,0.005,12,13,1,climb,1240,4,1,1
lstm_autoencoder,2,primary,0.005,12,13,1,cruise,927,0,0,0
lstm_autoencoder,2,primary,0.005,12,13,1,descent,1629,2,1,2
lstm_autoencoder,2,primary,0.005,12,14,1,overall,4958,10,1,5
lstm_autoencoder,2,primary,0.005,12,14,1,climb,1296,8,1,3
lstm_autoencoder,2,primary,0.005,12,14,1,cruise,1012,0,0,0
lstm_autoencoder,2,primary,0.005,12,14,1,descent,2650,2,1,2
lstm_autoencoder,2,primary,0.005,12,15,1,overall,3814,34,1,19
lstm_autoencoder,2,primary,0.005,12,15,1,climb,778,3,1,1
lstm_autoencoder,2,primary,0.005,12,15,1,cruise,1275,29,1,16
lstm_autoencoder,2,primary,0.005,12,15,1,descent,1761,2,1,2
lstm_autoencoder,2,primary,0.005,12,16,1,overall,4181,7,1,4
lstm_autoencoder,2,primary,0.005,12,16,1,climb,760,4,1,1
lstm_autoencoder,2,primary,0.005,12,16,1,cruise,1877,2,1,2
lstm_autoencoder,2,primary,0.005,12,16,1,descent,1544,1,1,1
lstm_autoencoder,2,primary,0.005,12,17,1,overall,3796,6,1,3
lstm_autoencoder,2,primary,0.005,12,17,1,climb,1240,4,1,1
lstm_autoencoder,2,primary,0.005,12,17,1,cruise,927,0,0,0
lstm_autoencoder,2,primary,0.005,12,17,1,descent,1629,2,1,2
lstm_autoencoder,2,primary,0.005,12,18,1,overall,5378,26,1,11
lstm_autoencoder,2,primary,0.005,12,18,1,climb,650,4,1,1
lstm_autoencoder,2,primary,0.005,12,18,1,cruise,2235,7,1,2
lstm_autoencoder,2,primary,0.005,12,18,1,descent,2493,15,1,8
lstm_autoencoder,2,primary,0.005,12,19,1,overall,4495,4,1,1
lstm_autoencoder,2,primary,0.005,12,19,1,climb,1017,4,1,1
lstm_autoencoder,2,primary,0.005,12,19,1,cruise,1571,0,0,0
lstm_autoencoder,2,primary,0.005,12,19,1,descent,1907,0,0,0
lstm_autoencoder,2,primary,0.005,12,20,1,overall,4660,5,1,5
lstm_autoencoder,2,primary,0.005,12,20,1,climb,868,3,1,3
lstm_autoencoder,2,primary,0.005,12,20,1,cruise,1700,0,0,0
lstm_autoencoder,2,primary,0.005,12,20,1,descent,2092,2,1,2
lstm_autoencoder,2,primary,0.005,12,21,1,overall,4462,11,1,7
lstm_autoencoder,2,primary,0.005,12,21,1,climb,1150,2,1,2
lstm_autoencoder,2,primary,0.005,12,21,1,cruise,1292,0,0,0
lstm_autoencoder,2,primary,0.005,12,21,1,descent,2020,9,1,5
lstm_autoencoder,2,primary,0.005,12,22,1,overall,4495,4,1,1
lstm_autoencoder,2,primary,0.005,12,22,1,climb,1017,4,1,1
lstm_autoencoder,2,primary,0.005,12,22,1,cruise,1571,0,0,0
lstm_autoencoder,2,primary,0.005,12,22,1,descent,1907,0,0,0
lstm_autoencoder,2,primary,0.005,12,23,1,overall,3121,3,1,2
lstm_autoencoder,2,primary,0.005,12,23,1,climb,875,2,1,1
lstm_autoencoder,2,primary,0.005,12,23,1,cruise,584,0,0,0
lstm_autoencoder,2,primary,0.005,12,23,1,descent,1662,1,1,1
lstm_autoencoder,2,primary,0.005,12,24,1,overall,4181,6,1,3
lstm_autoencoder,2,primary,0.005,12,24,1,climb,760,4,1,1
lstm_autoencoder,2,primary,0.005,12,24,1,cruise,1877,2,1,2
lstm_autoencoder,2,primary,0.005,12,24,1,descent,1544,0,0,0
lstm_autoencoder,2,primary,0.005,12,25,1,overall,4495,4,1,1
lstm_autoencoder,2,primary,0.005,12,25,1,climb,1017,4,1,1
lstm_autoencoder,2,primary,0.005,12,25,1,cruise,1571,0,0,0
lstm_autoencoder,2,primary,0.005,12,25,1,descent,1907,0,0,0
